User Code,Video Code,FD_mean,FD_std,FD_min,FD_1st,FD_median,FD_3rd,FD_max,SD_mean,SD_std,SD_min,SD_1st,SD_median,SD_3rd,SD_max,FR_mean,FR_std,FR_min,FR_1st,FR_median,FR_3rd,FR_max,SR_mean,SR_std,SR_min,SR_1st,SR_median,SR_3rd,SR_max,SV_mean,SV_std,SV_min,SV_1st,SV_median,SV_3rd,SV_max,SA_mean,SA_std,SA_min,SA_1st,SA_median,SA_3rd,SA_max,PD_mean,PD_std,PD_min,PD_1st,PD_median,PD_3rd,PD_max,total_survey,total_I/N
7,14,2.632716737,2.861027042,0,0.696968008,1.030751277,1.542620869,1.649346302,-0.104754079,-0.044628983,0,0,0.40824829,0.40824829,-1.352196993,-1.804601902,1.409197508,-1.154700538,-1.895567422,-2.182820625,-2.218800785,-0.683130051,-1.766663672,-0.274735438,-0.277350098,-2.037306379,-1.11143786,-1.319950015,-0.798892007,-1.163665135,-0.497401816,-0.248072992,-2.107636346,-1.650868268,-0.996783941,-1.336802924,-0.893562457,0.63735179,-0.090230201,-2.166937996,-1.330976799,-1.088149696,-0.72041619,0.479454003,0.497268704,-0.032564155,0.512745405,0.484552653,0.374379283,0.9392823,3.73,0
8,1,-0.412215042,-0.411426279,0,-0.621151387,-0.488473027,-0.435851757,-0.536045595,-0.477799002,-0.26914114,0,0,-0.40824829,-0.522232968,-0.285896676,0.597801948,0.469608343,-0.522232968,1.154700538,0,0.40824829,0.89802651,0.672976111,0.81619923,-0.277350098,0.40824829,0.403473292,0.649519053,0.823054892,-0.039299066,0.280159257,0.119273465,-0.239350289,-0.109365587,-0.161879424,0.464059806,-0.122097571,-0.163974392,-0.104251896,-0.561388331,0.162690444,-0.074372655,-0.116218667,1.078093177,1.137517594,-0.904779169,0.500912208,1.049285414,1.487492489,1.327780153,4.6,1
8,2,1.464618432,1.128882015,0,1.211539744,1.68495752,2.173687176,0.910030894,-0.188019707,-0.248959257,0,0,-0.40824829,-0.522232968,-0.893427112,-1.163079906,-1.075017219,1.914854216,-0.866025404,0,-2.449489743,-1.616447718,-1.276189035,-0.951752379,-0.277350098,-1.496910398,-1.210419877,-1.371206889,-1.097406522,-0.850255307,-0.989245655,0.327613312,-0.610043679,-0.384107106,-1.119241053,-1.005917531,-1.403232641,-1.747333953,1.735749377,-0.521869453,-0.873599888,-1.605726567,-1.954011054,0.139684448,-0.586130841,0.852251563,0.271409495,-0.066708091,0.146390779,-0.671627307,3,0
8,3,0.223718683,-0.042338806,0,0.588424759,0.422611495,0.273262084,-0.059560622,-0.225338747,-0.039236219,0,0,-0.40824829,-0.522232968,0.893427112,-0.531196693,-1.384512391,-0.522232968,-0.866025404,0,0.40824829,-0.359210604,-0.508680239,-0.639212431,-0.277350098,-0.544331054,-0.403473292,-0.360843918,-0.274351631,-0.278578279,-0.868005304,0.21714852,0.271462762,-0.198398382,-0.063189487,-0.462500932,-0.203512268,0.173948947,-0.021420911,-0.248611121,-0.595223746,-0.112279587,0.100267108,-0.848551769,-0.228438937,-0.915869154,-0.759421465,-1.084375965,-0.840576556,0.356549054,4.13,1
8,4,-1.040770356,-0.815589246,0,-1.244266371,-1.23490372,-1.130783321,-0.597914768,-1.073762521,-1.357332941,0,0,-0.40824829,-0.522232968,0.893427112,0.044379238,1.187622781,-0.522232968,-0.866025404,0,0.40824829,0.89802651,1.93982603,1.963803532,-0.277350098,1.360827635,2.017366462,2.165063509,1.097406522,-0.654116725,-0.192812227,-1.343885478,-0.772647653,-0.619362432,-0.417194698,-0.024014277,-0.698372544,-0.466860929,-1.342513212,-0.830657527,-0.651135439,-0.524355844,-0.741738943,-0.353938871,1.606811783,-0.712077406,-1.142372507,-0.417096209,0.148155989,1.60338035,3.33,0
8,5,0.263005265,0.04947749,0,1.211539744,0.609219169,0.273262084,1.155660745,2.125734195,2.13180869,0,0,2.449489743,1.914854216,0.285896676,0.973389093,-0.991907455,-0.522232968,1.154700538,0,0.40824829,-0.359210604,-0.804553052,-0.954229152,-0.277350098,-0.544331054,-1.210419877,-0.866025404,-0.274351631,2.420377877,1.557992908,-1.761101578,2.106651196,1.719050662,1.974730735,1.026194577,1.68733059,0.126794882,-1.695600314,2.80575392,1.752830889,1.280441403,0.654050511,0.816574962,-0.341778357,-1.35875245,0.945558416,0.737378044,0.563934634,0.421531318,3.67,0
8,6,2.847014836,3.063282417,0,2.42111589,2.431388213,2.230416283,2.031986792,2.078465586,1.073326719,0,0,2.449489743,1.914854216,-0.893427112,-1.53169269,1.003387016,-0.522232968,-0.866025404,0,0.40824829,-1.616447718,-2.192376708,-1.933264018,-0.277350098,-2.449489743,-2.017366462,-1.876388375,-2.194813045,0.068136235,-1.580811627,2.220845844,1.086029678,0.572850717,-0.123400293,0.315520202,0.391640368,-0.651251186,1.674294301,1.071171549,0.686603879,0.27359846,-0.643789386,1.166271839,2.113129459,-1.819193171,1.38809186,1.410602434,1.315183994,1.19131076,2.8,0
8,7,-0.580510807,-0.646451003,0,-0.465372641,-0.312842276,-0.662768186,-1.043926866,0.138765023,0.148436541,0,0,-0.40824829,-0.522232968,-1.500957549,1.10557899,0.492569583,1.914854216,1.154700538,0,0.40824829,0.89802651,0.093762664,-0.213677091,3.605551275,0.40824829,0.403473292,-0.360843918,-0.548703261,-0.347794792,2.448440934,0.44632649,-0.443367907,-0.627143958,-0.508639053,1.931019966,0.022829927,0.750963072,0.172530821,-0.228375876,-0.325629372,-0.005831256,0.448293611,-0.387732349,-1.170190984,1.374560702,0.156146108,-0.171616773,-0.597115027,-1.895713497,5.2,1
8,8,-0.197520884,-0.487399706,0,0.001963598,-0.137211524,-0.074203698,-0.551743744,0.57456358,0.63626089,0,0,-0.40824829,1.914854216,0.285896676,1.455287286,-1.075323749,1.914854216,1.154700538,0,0.40824829,0.89802651,-0.381891073,-0.583672551,-0.277350098,-0.544331054,-0.403473292,-0.360843918,-0.274351631,1.221044446,-0.312502322,0.707805755,1.327424169,1.774120859,1.336298892,-0.558254222,1.162716936,0.724256043,0.393818919,0.510390711,1.402348538,1.310319392,1.389989709,0.688503511,-1.718718455,1.412638033,0.741543408,0.436742908,0.241315923,-0.627925593,4.27,1
8,9,0.197929724,-0.004852794,0,0.001963598,0.236003822,0.273262084,-0.566518472,-0.879197149,-1.048017433,0,0,-0.40824829,-0.522232968,-0.893427112,-0.720534421,0.476680484,-0.522232968,-0.866025404,0,0.40824829,-0.359210604,-0.335123187,-0.507272784,-0.277350098,0.40824829,-0.403473292,-0.360843918,-1.097406522,-1.144927722,-0.245828547,0.910352534,-1.146237482,-0.919318953,-1.142924682,-1.297257682,-1.579181984,-1.790448192,0.56523286,-0.941265642,-1.22354084,-1.306316623,-2.061702398,0.561484778,0.468305221,0.140855164,0.26258198,0.33001314,0.727812895,0.656766149,3.4,0
8,10,-0.431788305,0.443616467,0,-0.621151387,-0.861688374,-0.662768186,1.617370991,-1.261031368,-1.651755851,0,0,-0.40824829,-0.522232968,-0.285896676,-0.312198292,1.235591738,-0.522232968,-0.866025404,0,0.40824829,0.89802651,0.728790425,1.427256127,-0.277350098,0.40824829,0.403473292,0.649519053,1.371758153,-1.076076146,0.326817735,-0.262608203,-1.011997609,-1.281315811,-1.272953916,1.051392685,-1.176087398,-0.648589942,0.743403597,-0.921700966,-1.103965713,-1.181539613,1.270545712,-0.678350012,0.099218238,0.651091405,-0.769845986,-0.7586305,-0.70062502,-0.070098916,3.87,1
8,11,-0.428925354,-0.417000736,0,-0.621151387,-0.488473027,-0.435851757,-0.428005398,0.094082226,0.405755998,0,0,-0.40824829,-0.522232968,-0.285896676,0.911904382,-1.04423902,-0.522232968,1.154700538,0,0.40824829,-0.359210604,0.429738024,0.526021219,-0.277350098,0.40824829,0.403473292,0.649519053,0.548703261,1.44408582,0.354099887,-0.527076574,0.956997202,1.253860482,1.631755875,0.499596245,1.298439949,0.959369288,-0.651253474,0.621392446,1.193829199,1.390495324,0.598180628,0.527011393,-0.520024258,0.742477,0.571246012,0.671548399,0.375878915,-0.036291238,4.67,1
8,12,-0.276191982,-0.278231371,0,0.001963598,-0.137211524,-0.255027728,0.279334699,0.380205179,1.162865267,0,0,-0.40824829,-0.522232968,0.285896676,1.167951091,-0.58101571,-0.522232968,1.154700538,0,0.40824829,0.89802651,0.203356878,0.250831101,-0.277350098,0.40824829,0.403473292,0.144337567,0.548703261,0.240106652,-0.723909479,-1.419639199,0.40117542,0.778102908,0.489510419,-0.149718194,1.053589132,0.492311436,-1.406623061,0.566727892,1.172407923,1.27084877,0.493052727,1.042643314,-0.513226671,0.986171921,1.220504836,1.290581056,0.80026989,0.183458665,6.2,1
8,13,-1.121903402,-1.06332348,0,-1.244266371,-1.23490372,-1.130783321,-1.212912816,-0.651000542,-0.705543801,0,0,-0.40824829,-0.522232968,2.680281337,-0.467521182,1.617273031,-0.522232968,-0.866025404,0,0.40824829,0.89802651,1.160080111,0.695540854,-0.277350098,1.360827635,1.210419877,1.154700538,1.371758153,-0.801953821,-0.42425788,0.052188428,-0.798572133,-0.908404033,-0.841026545,0.267393646,-0.645278558,0.160391239,-0.1610255,-0.582409651,-0.689537064,-0.986270664,0.346595746,-2.143855514,-0.171761458,-0.224687218,-1.999180317,-1.954003907,-1.984148944,-1.388598336,1.87,0
8,14,-0.506460808,-0.518644969,0,-0.621151387,-0.488473027,-0.435851757,-0.997755841,-0.635666751,-0.238467464,0,0,-0.40824829,-0.522232968,-0.285896676,-1.530068845,-0.330717431,-0.522232968,-0.866025404,0,-2.449489743,-1.616447718,0.270283052,0.103428344,-0.277350098,0.40824829,0.403473292,0.144337567,0,-0.200749172,0.36986232,0.312756685,-1.127523675,-1.050569366,0.21815323,-2.057514288,0.211216062,2.080423688,0.097658492,-0.73915795,-0.90807881,0.270989459,0.216484694,-1.607838907,-0.174712333,-0.224687218,-1.387174048,-1.473719949,-1.683969962,-1.050521561,2.53,0
9,1,-0.043309509,-0.343847459,0,0.297574167,0.645975193,0.296127247,0.158952637,0.921837908,1.482121302,0,0,0.40824829,0.522232968,0.524029927,-0.332498818,-0.187961135,0.585205736,-0.745355992,-0.40824829,0.277350098,2.030258905,1.018883688,0.060139107,-0.277350098,0,1.58113883,0.585205736,1.102491821,0.447261321,-0.78463933,0.250025675,0.952431566,0.829231349,0.732944098,-0.347202658,0.730469885,0.851666519,0.201893891,0.374771912,0.580180834,0.752995888,0.441943727,1.092555316,-0.14478581,0.858855555,1.068343302,0.943653161,1.019355874,0.82785378,3.07,0
9,2,1.057289131,1.326535086,0,0.297574167,0.645975193,0.296127247,1.177942821,0.177896604,1.100748465,0,0,0.40824829,0.522232968,1.629517718,-0.183442255,1.876660795,-1.053370325,-0.745355992,-0.40824829,0.277350098,-0.156173762,-0.00173899,0.865615098,-0.277350098,0,-0.632455532,0.585205736,0.290129427,-1.252227993,-1.165829175,1.151882463,-0.478473226,-0.973114154,-1.333465597,-0.611329993,-1.309041614,-1.638229482,1.052081646,-0.588863174,-0.977518523,-1.407049944,-0.910587807,2.336070249,1.580325703,-0.9262108,2.342759658,2.415657784,2.229686347,2.182441847,2.87,0
9,3,1.254008633,1.50095145,0,-1.151482647,0.645975193,0.919828881,0.175202949,-1.31309966,0.077336216,0,0,-2.449489743,-1.914854216,0.524029927,-1.540416972,0.756666328,-1.053370325,-0.745355992,-0.40824829,0.277350098,-0.156173762,1.762573603,2.617592581,-0.277350098,0,1.58113883,2.223781797,1.102491821,-0.393093034,0.255791163,-0.62882149,-0.391971783,-0.458959996,-0.914158921,0.815815925,-1.642924026,-0.747365714,-0.612472931,-1.620256769,-2.0000715,-1.664266412,-0.216690294,-0.235832144,0.577588212,-1.376104013,-0.447227411,-0.185708038,0.142619892,-0.074734856,4.8,1
9,4,-0.806649239,-0.797762288,0,-1.151482647,-0.745355992,-0.290886056,0.143658225,0.931172514,1.741746566,0,0,0.40824829,0.522232968,0.524029927,-0.305091565,0.034717601,-1.053370325,-0.745355992,-0.40824829,0.277350098,-0.156173762,1.447018615,0.100564804,-0.277350098,2.645751311,1.58113883,0.585205736,2.321035413,0.582434635,-0.430084234,-0.806459093,0.907763379,1.017319651,1.056257338,0.662611114,0.545215877,0.114796647,-0.777077399,0.372005916,0.371779626,0.732686174,-0.671592601,0.746964598,1.137110798,-1.219619144,0.337642745,0.761131329,0.952038402,1.316902672,4.07,1
9,5,-0.118344952,0.293923867,0,-1.151482647,-0.745355992,-0.290886056,0.445722858,0.107427459,0.664649857,0,0,0.40824829,0.522232968,0.524029927,-0.6119824,-0.178392309,-1.053370325,-0.745355992,-0.40824829,0.277350098,-0.156173762,0.670087685,0.562678935,-0.277350098,0,-0.632455532,0.585205736,0.696310624,2.401245791,1.777391395,-0.543270432,1.794775324,1.940719673,2.018110684,1.216587392,0.738770793,0.40555982,-0.533198688,1.050903101,0.996828885,0.67958731,1.524448372,-0.143998215,1.117314442,-1.376604848,-0.434493363,-0.094153637,0.387941537,0.41090844,4.93,1
9,6,1.970807514,1.206372292,0,1.837197032,2.037306379,2.130543819,0.031817839,-0.021937225,0.310424323,0,0,0.40824829,0.522232968,-0.045463784,-0.820398537,0.56323376,-1.053370325,-0.745355992,-0.40824829,0.277350098,-0.156173762,-1.265967157,0.255730958,-0.277350098,-2.645751311,-0.632455532,-1.053370325,-0.928414165,-0.071246329,-1.0726484,1.527680649,0.791239767,0.256776654,-0.057355048,-1.058885363,-0.461995096,-0.779604352,1.385808295,-0.118741751,-0.514619705,-0.202863978,-0.90128234,0.478187029,1.519496014,-1.121061512,0.581465538,0.518687943,0.603325884,0.728263532,4.67,1
9,7,-1.331531841,-1.53428393,0,-1.151482647,-0.745355992,-0.914587691,-1.671597273,-0.147524198,-0.734135972,0,0,0.40824829,0.522232968,-1.720445285,0.87114464,-0.95511593,2.223781797,1.341640786,-0.40824829,0.277350098,-0.156173762,0.226087356,-1.117703399,3.605551275,0,1.58113883,0.585205736,-1.334595362,0.619408349,2.108810028,-0.921971488,-1.094579379,-0.533147131,-0.127117314,-0.839688445,0.584536622,1.1547143,-0.884114738,0.836683122,0.564622919,0.282107818,0.58931649,-1.206092211,-0.608830083,1.194847672,-1.32628516,-1.244127035,-1.067621189,-1.588086968,6.2,1
9,8,-0.686357554,-0.86835305,0,0.297574167,-0.745355992,-0.914587691,-0.493927566,0.621800542,-0.438812217,0,0,0.40824829,0.522232968,-1.150951575,1.193747454,-0.132867692,0.585205736,1.341640786,-0.40824829,0.277350098,-0.156173762,-1.349388862,-1.350952276,-0.277350098,0,-0.632455532,-1.053370325,-0.928414165,1.215207481,1.119203108,0.031263562,1.126411806,1.374538588,0.864092931,2.124849064,0.943914324,0.748516499,-0.000817813,0.691355402,1.090993818,0.677835271,0.535510737,-0.614068038,-1.450912802,1.044837121,-0.253428192,-0.686610649,-0.983948071,-1.128486134,5.67,1
9,9,1.101942499,-0.350875991,0,1.837197032,2.037306379,1.543530516,-0.970922033,-0.791692964,-1.280338706,0,0,0.40824829,-1.914854216,1.629517718,0.080420512,-2.041960793,0.585205736,1.341640786,-0.40824829,0.277350098,-2.342606428,-1.015808595,-0.640842219,-0.277350098,0,-0.632455532,-1.053370325,-0.522232968,-0.971362672,-0.572077539,2.410506465,-0.337558673,-1.014404501,-1.467036232,0.072696718,-1.246699197,-2.076544867,2.606388638,-0.371788715,-0.954882607,-1.252307885,-1.196917945,0.423578401,-0.418279133,0.683448066,0.34417196,0.363378544,0.253533307,-0.317425839,3.27,0
9,10,-0.266083663,-0.135833942,0,0.297574167,-0.745355992,-0.914587691,-0.700402125,-0.664028041,-0.953600551,0,0,0.40824829,0.522232968,-1.150951575,-0.734763348,-0.612434398,0.585205736,-0.745355992,-0.40824829,0.277350098,-0.156173762,-0.512426771,0.049873956,-0.277350098,0,-0.632455532,-1.053370325,-0.116051771,-0.429721282,-0.061175835,-0.494536359,-0.715665928,-0.676698309,0.006396201,-0.839403968,-0.580207036,-0.632878199,-0.488040196,-0.523687243,-0.301775689,-0.648255684,-0.384860811,-0.523934373,-0.307600248,0.65617342,-0.709862955,-0.519355733,-0.512736301,-0.574261599,2.53,0
9,11,-0.828524305,0.630711028,0,-1.151482647,-0.745355992,-0.914587691,1.847073337,0.789319076,0.554390989,0,0,0.40824829,0.522232968,0.524029927,0.118642826,0.119693846,0.585205736,-0.745355992,-0.40824829,0.277350098,-0.156173762,0.014370091,-0.411443418,-0.277350098,0,-0.632455532,0.585205736,-0.928414165,0.005767469,-0.982597431,0.031694967,0.151832133,0.486417401,0.814470996,-1.298254271,1.480098453,1.436576041,-0.000418061,0.861226769,1.176153323,1.601716716,-0.150434678,-0.180666222,-0.358997319,0.697085389,-0.215784088,-0.2777653,-0.191255374,0.101621981,2.53,0
9,12,0.449344718,1.083935675,0,0.297574167,-0.049690399,0.296127247,1.655893189,2.055290864,0.08906488,0,0,0.40824829,0.522232968,-0.045463784,1.496381112,1.643669353,0.585205736,1.341640786,2.449489743,0.277350098,-0.156173762,-1.525058476,-0.973984948,-0.277350098,0,-0.632455532,-1.053370325,-0.928414165,0.25395708,0.479601241,-1.304074236,0.295494104,0.288735554,0.019866587,0.875729594,1.372013253,0.62283952,-1.238182897,1.724615553,1.484009654,1.288770954,-0.25055318,0.582278598,-1.622077192,1.22894098,1.073526478,0.632844797,0.020129346,-0.033554735,3.07,0
9,13,-1.510985586,-1.656011336,0,0.297574167,-0.745355992,-1.538289326,-1.114307144,-0.768933103,-1.345719616,0,0,0.40824829,0.522232968,-0.614957494,1.975297917,0.241529106,0.585205736,1.341640786,2.449489743,0.277350098,2.030258905,0.070678448,-0.8445781,-0.277350098,0,-0.632455532,-1.053370325,0.290129427,-1.292134319,-0.417238556,-0.552493978,-1.094350594,-1.478191622,-1.43001428,0.36100501,-0.836344742,0.1230025,-0.54174551,-0.747916662,-0.93758415,-0.938173284,2.495013642,-1.247821865,-0.878787447,0.27432838,-0.959255145,-1.188375396,-1.371486723,-0.641849957,3,0
9,14,-0.241605845,-0.355461403,0,0.297574167,-0.745355992,0.296127247,-0.685107713,-1.897529776,-1.267875535,0,0,-2.449489743,-1.914854216,-1.150951575,-1.207040565,-1.127438532,-1.053370325,-0.745355992,-0.40824829,-3.605551275,-0.156173762,0.460689364,0.827308921,-0.277350098,0,-0.632455532,0.585205736,-0.116051771,-1.115496497,-0.254506435,-0.151426707,-1.907348496,-1.059223158,-0.182991444,-1.134530119,-0.317807496,0.41695077,-0.170104238,-1.94030746,-0.578116885,0.097217055,-0.903313313,-1.507221124,-0.141565135,-0.618916266,-1.401573368,-1.43925777,-1.481582931,-1.209592164,2.67,0
10,1,-0.104747972,-0.794655211,0,0.697122479,0.857055446,0.310216553,-0.781632413,1.219834858,0.571213575,0,0,1.58113883,1.168032304,-0.032614476,-0.22483126,-1.276813476,-0.745355992,-0.255774433,0,-0.156173762,-0.48507125,-0.747304818,-1.316518724,0,-0.074329415,-0.65858556,-0.646761667,0.446516458,0.919542309,0.671916793,-0.306323648,0.775510519,0.779063995,0.778076091,0.168236655,0.60140589,0.125649467,-0.308140241,0.886725707,0.791040859,0.286464992,0.226871363,0.187418652,0.229430247,-0.985937885,-0.078739292,0.238526719,0.371679824,1.452708121,5.13,1
10,2,0.112991529,-0.434866162,0,-0.071003215,0.079902127,0.755309868,-0.822175516,-0.246928911,-0.769682867,0,0,-0.632455532,-0.215010922,-1.32632203,-0.238833478,-0.57500045,-0.745355992,-0.255774433,0,-0.156173762,-0.48507125,-0.270907135,0.314582135,0,-0.074329415,-0.65858556,-0.646761667,0.055814557,-0.195240565,-0.08966717,2.800271784,0.315536556,-0.549865232,-0.771120362,-0.418159792,-0.717374396,-0.820994287,2.870272018,0.076508552,-0.576687234,-1.086255395,-0.549076903,2.294135006,-0.243289755,-0.17032722,2.200947739,2.502585751,2.049640838,0.586830237,4.6,1
10,3,1.016074609,0.567657133,0,1.465248174,1.233857055,1.429693678,0.352763609,0.613753321,-0.179646966,0,0,1.58113883,1.168032304,-0.032614476,-0.984610319,-0.623978064,-0.745355992,-0.255774433,0,-0.156173762,-0.48507125,-1.419916658,-1.363369006,0,-1.114941219,-1.42693538,-1.212678125,-1.116291144,1.325303303,1.766552154,0.581049253,0.860301547,0.287985706,0.834793175,0.704328245,0.30467524,0.274681395,0.544408121,0.356591571,-0.03290389,0.390985454,0.586022976,0.070858188,-0.017821078,-0.613006054,-0.131121895,-0.248592084,0.218458872,0.089956352,1.67,0
10,4,-0.392692531,-1.025465833,0,0.697122479,0.456703736,0.080926057,-0.853799137,1.438849365,0.887776276,0,0,1.58113883,1.168032304,-0.032614476,0.013119861,-1.397244098,-0.745355992,-0.255774433,0,-0.156173762,-0.48507125,-0.419494493,-0.668126275,0,-0.074329415,-0.65858556,-0.646761667,1.618622159,1.012915048,0.175627421,-1.096069422,1.4976966,1.221744678,0.876379768,-0.026833025,1.195451503,0.021285686,-1.066892811,1.831512924,1.614081166,0.920221877,0.348998998,0.603564277,0.929581041,-0.766173648,-0.586501893,0.679795983,1.504605656,1.926314625,6.13,1
10,5,0.101046868,-0.08432869,0,0.697122479,0.079902127,0.080926057,0.08707114,1.134028014,0.400797282,0,0,1.58113883,1.168032304,-0.679468253,-0.222987356,0.025452622,-0.745355992,-0.255774433,0,-0.156173762,-0.48507125,-1.044562749,-1.227015718,0,-0.074329415,-0.65858556,-1.212678125,-1.506993045,0.863931292,0.384450425,-0.463743499,1.220180005,0.650108733,0.658098627,1.399549388,0.562325837,-0.178808952,-0.459382226,1.426114795,0.672430702,0.108219241,0.806135052,-0.913861779,0.447703539,-0.802278729,-1.183675717,-1.169462586,-0.655156573,-0.179158502,6,1
10,6,2.773845292,1.821193552,0,2.188190004,2.411362083,2.333367984,0.208700449,0.574557361,0.179289761,0,0,-0.632455532,-0.215010922,-0.679468253,-2.267741336,-1.0336444,-0.745355992,-2.3019699,-1.870828693,-2.342606428,-2.182820625,-1.853315736,-1.422414339,0,-2.155553024,-1.42693538,-1.778594584,-1.897694945,-0.851268054,-1.316543606,-0.285410472,-0.063148886,-0.314495406,-0.641956007,-1.384729823,-0.290973844,-0.96582848,-0.288047795,0.319668949,0.048518344,-0.278005478,-1.009251656,-0.524825731,1.426948947,-0.794720039,-1.168512562,-0.134119384,0.830231092,0.90635132,5.73,1
10,7,-0.808091411,-0.960709733,0,-0.793945046,-0.720801292,-0.809260572,-1.204902409,0.030228638,0.884552748,0,0,-0.632455532,-0.215010922,-0.679468253,1.518535772,0.79115994,1.341640786,1.278872167,1.870828693,2.030258905,-0.48507125,0.576565236,-0.232463271,0,0.96628239,0.87811408,0.48507125,-0.725589244,0.759784833,1.14547536,0.713048197,-0.347553298,0.401173399,1.04221912,0.115347346,0.625228315,1.343861971,0.671226829,-0.696556231,-0.313329217,1.136076696,-1.236378528,-0.023848634,-1.431302026,2.48097165,0.112849302,-0.439760488,-0.98304788,-1.935144681,6.2,1
10,8,-0.384684687,1.835363324,0,-0.793945046,-1.097602902,-1.038551068,2.774808581,-0.26261419,0.381634728,0,0,-0.632455532,-0.215010922,-0.679468253,0.299390506,0.939354854,1.341640786,-0.255774433,0,-0.156173762,-0.48507125,0.911839598,0.975170041,0,0.96628239,0.87811408,1.050987708,-0.334887343,-0.003827856,0.75556481,-0.707142174,-0.862195568,0.230863418,0.556317031,2.287097554,0.684250041,1.152137937,-0.693228832,-0.610362715,0.572460712,0.864783728,-0.447465144,0.423770121,-1.172855799,1.678417036,0.847720229,0.089660342,-0.527736626,-1.0007247,5.13,1
10,9,1.119869726,1.443629059,0,-0.793945046,0.656879591,0.701359163,0.550884238,-1.050377206,-1.174364459,0,0,-0.632455532,-0.215010922,-0.679468253,-1.104718305,0.294197942,1.341640786,-0.255774433,-1.870828693,-0.156173762,-0.48507125,-0.162633041,1.061253522,0,-1.114941219,-0.65858556,0.48507125,-0.334887343,-1.322739711,-1.904566452,1.253342791,-0.115675948,-0.135486339,-1.546788184,-1.348125356,-0.917314558,-1.485839125,1.190317814,-0.81703391,-0.262571034,-0.872135536,-1.842680016,0.796746078,-0.498248611,1.015081081,1.062804403,0.863429247,0.578019274,-0.714677767,5.93,1
10,10,-0.292417012,0.217953007,0,-0.071003215,-0.320449583,-0.593457753,0.929016246,-1.524526293,-1.469199968,0,0,-0.632455532,-1.516698663,0.576189078,0.603941005,0.56650274,-0.745355992,-0.255774433,0,-0.156173762,1.212678125,0.424858858,0.696494149,0,-0.074329415,0.10976426,0.48507125,0.446516458,-0.623096897,0.363044572,-0.373240969,-1.281916404,-0.948395748,-0.76907652,0.197572075,-1.553427358,-1.36842321,-0.372431423,-1.209865908,-1.226696604,-1.394926521,-0.889865076,-0.051054623,-0.417501593,-0.467188154,-0.173929596,-0.521209847,-0.560258859,0.658347512,2.8,0
10,11,-0.775036038,-0.23728967,0,-1.56207074,-1.097602902,-1.038551068,0.478717515,0.067747675,1.00898659,0,0,-0.632455532,-0.215010922,1.223042855,-0.131366726,2.048929207,-0.745355992,-0.255774433,0,-0.156173762,1.212678125,0.880378291,1.236922879,0,-0.074329415,0.87811408,1.050987708,0.837218358,0.97293588,0.414836692,-0.073015818,0.416912627,1.146522501,1.444880716,-0.256712898,1.406271967,1.899517291,-0.083988467,-0.021848398,1.099477616,1.468782207,1.652152234,-0.987183975,1.672244814,-0.467188154,-0.066387509,0.048935662,-0.072425373,-0.180723492,4.13,0
10,12,-0.225223237,-0.452287854,0,-0.793945046,-0.720801292,-0.134876762,-0.678112357,0.87255311,1.739724226,0,0,-0.632455532,1.168032304,2.478700187,0.513707934,0.338069375,1.341640786,-0.255774433,0,-0.156173762,1.212678125,0.147122406,0.380576674,0,-0.074329415,0.10976426,-0.080845208,0.446516458,-0.139730725,-0.845037571,-0.680647174,0.527064692,0.512767245,0.079049338,-0.110257837,0.980057499,0.594685576,-0.667773615,1.0028485,0.89794737,1.049976434,0.933500617,0.987443234,-1.215980211,0.318987794,1.33165962,0.781979888,0.090185789,-0.428630834,5.73,1
10,13,-1.04401357,-0.946114541,0,-0.071003215,-0.720801292,-1.038551068,-0.160512075,-1.518622493,-1.744927121,0,0,-0.632455532,-1.516698663,-0.679468253,1.816796659,-1.142912856,1.341640786,1.790421033,1.870828693,2.030258905,1.212678125,1.330248789,0.142854681,0,2.006894195,1.6464639,1.050987708,1.227920259,-0.49716078,-0.119816709,-0.919994194,-0.599369248,-0.437176493,-0.6426783,0.162264687,-1.430454303,-0.973749071,-0.897727571,-0.848891627,-1.105934476,-1.671040709,0.008204191,-1.009715097,-0.999653146,0.040550479,-1.034266291,-1.742950223,-1.796103689,-0.161653696,3.47,0
10,14,-1.096921565,-0.95007838,0,-0.793945046,-1.097602902,-1.038551068,-0.880827872,-1.348483249,-0.716153805,0,0,-0.632455532,-1.516698663,1.223042855,0.409597044,1.045926663,-0.745355992,1.790421033,0,-0.156173762,1.212678125,1.647121453,1.422053251,0,0.96628239,1.6464639,1.616904167,0.837218358,-2.221348076,-1.401836718,-0.442124656,-2.343343193,-2.844810457,-1.898194493,-1.489577219,-1.450121833,0.381823802,-0.438611803,-1.69541221,-2.177834313,-0.92314699,1.412831892,-1.853445717,1.290743631,-0.467188154,-1.132846538,-0.948818979,-1.048092344,-1.019794495,1.4,0
