User Code,Unnamed: 0,FD_mean,FD_std,FD_min,FD_1st,FD_median,FD_3rd,FD_max,SD_mean,SD_std,SD_min,SD_1st,SD_median,SD_3rd,SD_max,FR_mean,FR_std,FR_min,FR_1st,FR_median,FR_3rd,FR_max,SR_mean,SR_std,SR_min,SR_1st,SR_median,SR_3rd,SR_max,SV_mean,SV_std,SV_min,SV_1st,SV_median,SV_3rd,SV_max,SA_mean,SA_std,SA_min,SA_1st,SA_median,SA_3rd,SA_max,PD_mean,PD_std,PD_min,PD_1st,PD_median,PD_3rd,PD_max
10,5_seg47,324.9776386,388.6412785,67,150,217,366,6079,33.33971292,17.38602051,17,17,33,50,100,3.099787686,1.248241298,0,2,3,4,6,3.165605096,2.049952154,0,2,3,4,11,350.47844,262.4575735,15.55613749,182.6608952,268.2655426,430.8106297,2405.20843,13.58921062,9.944307637,0.264454337,6.185375564,10.72155948,18.5226695,61.31173286,-0.407542397,0.482783427,-2.780249403,-0.550249403,-0.330249403,-0.140249403,0.449750597
10,5_seg48,323.2240628,384.5385115,67,150,217,366,6079,33.22155689,17.36866681,17,17,33,50,100,3.11018711,1.249299873,0,2,3,4,6,3.182952183,2.051371598,0,2,3,4,11,351.4153248,262.5635282,15.55613749,182.4793805,270.3282797,432.3973325,2405.20843,13.55856893,9.896343109,0.264454337,6.192137361,10.72155948,18.51839576,61.31173286,-0.410488488,0.479550131,-2.780249403,-0.555249403,-0.340249403,-0.140249403,0.449750597
10,5_seg49,324.6932305,385.0648318,67,150,217,366,6079,33.1299804,17.40000627,17,17,33,50,100,3.095723014,1.245810136,0,2,3,4,6,3.175152749,2.039876379,0,2,3,4,11,350.8543557,261.378666,15.55613749,182.7035898,270.3282797,432.9286046,2405.20843,13.55287435,9.894555032,0.264454337,6.185375564,10.72007988,18.5226695,61.31173286,-0.411888914,0.477299494,-2.780249403,-0.555249403,-0.340249403,-0.145249403,0.449750597
10,5_seg50,326.9061708,384.7222135,67,150,217,366,6079,33.08054124,17.36677078,17,17,33,50,100,3.077844311,1.248970834,0,2,3,4,6,3.155688623,2.034628363,0,2,3,4,11,349.0068273,260.6383704,15.55613749,181.4959565,267.8648741,431.338345,2405.20843,13.48923194,9.864534281,0.264454337,6.138753125,10.66409853,18.51839576,61.31173286,-0.411097706,0.475004873,-2.780249403,-0.555249403,-0.340249403,-0.145249403,0.449750597
10,5_seg51,324.8292079,381.1537893,67,150,217,366,6079,32.90613267,17.3794789,17,17,33,50,100,3.088062622,1.248557742,0,2,3,4,6,3.183953033,2.043021798,0,2,3,4,11,348.7194191,260.1750615,15.55613749,181.1867021,267.8648741,432.3973325,2405.20843,13.53207021,10.03735779,0.264454337,6.093722525,10.61800325,18.51839576,61.31173286,-0.419192652,0.478703784,-2.780249403,-0.560249403,-0.345249403,-0.147749403,0.449750597
10,5_seg52,321.6886035,377.1181754,67,150,217,366,6079,32.74863055,17.30177774,17,17,33,50,100,3.101727447,1.246231585,0,2,3,4,6,3.211132438,2.055375425,0,2,3,4,11,347.8648674,259.8942071,15.55613749,180.2076355,267.8320733,431.338345,2405.20843,13.48966667,10.02998044,0.264454337,6.081678022,10.57375427,18.41768993,61.31173286,-0.423886639,0.479334339,-2.780249403,-0.565249403,-0.350249403,-0.155249403,0.449750597
10,5_seg53,321.5524035,374.6090199,67,150,217,366,6079,32.61396181,17.25141973,17,17,33,50,100,3.101694915,1.245753901,0,2,3,4,6,3.212806026,2.047065511,0,2,3,4,11,347.2459121,260.0930996,15.55613749,178.7952739,266.9439749,430.8106297,2405.20843,13.40656696,9.978663335,0.264454337,6.083832354,10.52814299,18.09092011,61.31173286,-0.424740928,0.485051374,-2.780249403,-0.565249403,-0.350249403,-0.150249403,0.449750597
10,5_seg54,329.0423197,405.9250696,67,150,217,366,6079,32.6567696,17.25054983,17,17,33,50,100,3.072088725,1.256235219,0,2,3,4,6,3.170055453,2.055865546,0,2,3,4,11,346.9980655,259.7007454,15.55613749,178.9082827,265.0075823,430.8106297,2405.20843,13.38626267,9.95853062,0.264454337,6.103612695,10.46705688,18.07607318,61.31173286,-0.412550697,0.489025883,-2.780249403,-0.560249403,-0.340249403,-0.140249403,0.449750597
10,5_seg55,331.8600311,410.0855361,67,150,217,366,6079,32.63288156,17.2249662,17,17,33,50,100,3.049001815,1.261800266,0,2,3,4,6,3.136116152,2.058592321,0,2,3,4,11,347.3188614,259.766306,15.55613749,178.9082827,266.9439749,430.8106297,2405.20843,13.3848763,9.941496641,0.264454337,6.103612695,10.52814299,18.07607318,61.31173286,-0.402082434,0.491175304,-2.780249403,-0.555249403,-0.325249403,-0.130249403,0.449750597
10,5_seg56,333.4341501,410.5626667,67,150,217,366,6079,32.66298664,17.26329168,17,17,33,50,100,3.04456328,1.266241569,0,2,3,4,6,3.122994652,2.058307804,0,2,3,4,11,346.1933621,258.2670556,15.55613749,178.9082827,267.5321295,430.7666024,2405.20843,13.39241615,9.973068653,0.264454337,6.103612695,10.52814299,18.02799746,61.31173286,-0.397566694,0.488589967,-2.780249403,-0.550249403,-0.325249403,-0.125249403,0.449750597
10,5_seg57,337.2667683,419.0925166,67,150,217,366,6079,32.67669173,17.28432359,17,17,33,50,100,3.017513135,1.277212472,0,2,3,4,6,3.082311734,2.066071511,0,2,3,4,11,346.5153124,258.0322211,15.55613749,179.0835017,267.8320733,430.7979164,2405.20843,13.42933006,9.993173474,0.264454337,6.123458499,10.53007274,18.08349665,61.31173286,-0.400153081,0.504160619,-2.780249403,-0.547749403,-0.320249403,-0.120249403,0.449750597
10,5_seg58,337.2667683,419.0925166,67,150,217,366,6079,32.67669173,17.28432359,17,17,33,50,100,3.012237762,1.282315615,0,2,3,4,6,3.076923077,2.06828075,0,2,3,4,11,346.5153124,258.0322211,15.55613749,179.0835017,267.8320733,430.7979164,2405.20843,13.42933006,9.993173474,0.264454337,6.123458499,10.53007274,18.08349665,61.31173286,-0.404314088,0.513455337,-2.780249403,-0.551499403,-0.320249403,-0.120249403,0.449750597
10,6_seg01,402.9047619,204.3924912,83,233,400,533,849,40.60869565,17.88788094,17,25,50,50,83,2.727272727,1.103712743,0,2.5,3,3,4,2.090909091,1.136181804,0,1.5,2,3,4,223.8588935,69.39485318,82.27109023,174.5846839,253.5454072,268.009442,328.9391446,11.06736466,5.397635269,1.398608534,7.487095713,12.5923683,13.57281228,22.24478368,-0.476088987,0.828487944,-2.775634442,-0.553134442,-0.310634442,0.009365558,0.279365558
10,6_seg02,417.175,239.4769822,67,283,374.5,541.25,1099,33.12765957,18.40323344,17,17,17,50,83,2.714285714,0.956182887,0,2,3,3,4,2.238095238,1.374945886,0,1,2,3,5,233.6412412,151.8770423,17.93929366,153.4293634,229.9883961,269.7328438,707.2268588,10.07309892,6.410729708,0.304967992,6.29025126,11.49941981,13.12950752,22.24478368,-0.439920156,0.622730451,-2.775634442,-0.515634442,-0.310634442,-0.125634442,0.279365558
10,6_seg03,379.671875,244.1053672,67,212.75,350,474.5,1266,32.97402597,17.37812753,17,17,33,50,83,2.806451613,0.980454141,0,2,3,3,4,2.548387097,1.43384587,0,1,2,3.5,5,289.772678,223.941997,17.93929366,153.4293634,253.5454072,349.5210995,964.794516,12.19034349,9.936128777,0.304967992,5.153473658,11.49941981,15.5295251,43.03995207,-0.465634442,0.600842464,-2.775634442,-0.573134442,-0.315634442,-0.120634442,0.279365558
10,6_seg04,355.0454545,230.4340187,67,200,291.5,454,1266,32.22321429,17.72447273,17,17,33,50,100,2.902439024,0.943527372,0,2,3,4,4,2.780487805,1.524995002,0,2,3,4,6,304.3847196,213.2855364,17.93929366,166.2789036,255.1506898,424.9155658,964.794516,11.99603115,9.096967554,0.304967992,5.627167459,11.38238807,15.5295251,43.03995207,-0.457219808,0.562907007,-2.775634442,-0.555634442,-0.355634442,-0.125634442,0.279365558
10,6_seg05,372.6,288.5726012,67,200,300,466,1999,31.68275862,17.82893382,17,17,33,50,100,2.843137255,1.027084203,0,2,3,3.5,5,2.882352941,1.82917532,0,1.5,3,4,9,301.8291535,198.4013311,17.93929366,173.453938,258.7796976,400.0143406,964.794516,12.03362204,8.792479858,0.304967992,5.759565426,11.30517123,16.11060476,43.03995207,-0.462693266,0.519027144,-2.775634442,-0.585634442,-0.395634442,-0.143134442,0.279365558
10,6_seg06,357.6984127,284.7386246,67,167,283,466,1999,30.93922652,17.65256221,17,17,17,33,100,2.786885246,1.066376327,0,2,3,3,5,3.049180328,1.856755499,0,2,3,4,9,294.4408444,193.3195733,17.93929366,171.1924463,255.195318,396.4020788,964.794516,11.79211298,8.864942314,0.304967992,5.380729055,10.85641587,15.77432151,43.03995207,-0.55038854,0.596554291,-2.775634442,-0.660634442,-0.420634442,-0.160634442,0.279365558
10,6_seg07,364.5862069,295.5362261,67,167,283,466,1999,29.75115207,16.95917787,17,17,17,33,100,2.732394366,1.068480182,0,2,3,3,5,3.14084507,2.058402811,0,2,3,4,10,298.8869403,205.5430614,17.93929366,164.7542026,255.2399461,396.7707913,964.794516,11.72051764,8.771130048,0.304967992,5.362371527,10.48487735,16.28895579,43.03995207,-0.540141484,0.569263406,-2.775634442,-0.655634442,-0.420634442,-0.158134442,0.279365558
10,6_seg08,386.4493671,353.1140367,67,167,283,478.75,2348,29.95299145,17.01255317,17,17,17,33,100,2.666666667,1.095445115,0,2,3,3,5,2.962962963,2.052099196,0,1,3,4,10,295.7180575,200.7415208,17.93929366,164.1896787,255.195318,400.0143406,964.794516,11.90269421,8.676588915,0.304967992,5.41744411,10.85641587,16.55910849,43.03995207,-0.498350491,0.553915071,-2.775634442,-0.610634442,-0.405634442,-0.115634442,0.279365558
10,6_seg09,399.637931,356.0605926,67,183,300,495.75,2348,30.18007663,16.94839865,17,17,17,33,100,2.626373626,1.050379314,0,2,3,3,5,2.934065934,2.021012935,0,1,3,4,10,292.3479585,199.0348993,17.93929366,162.4961069,253.7240554,396.7707913,964.794516,11.6071179,8.407486844,0.304967992,5.435801638,10.28067491,16.38506528,43.03995207,-0.477117958,0.532438048,-2.775634442,-0.598134442,-0.405634442,-0.115634442,0.279365558
10,6_seg10,423.0054348,414.202209,67,183,300,504,2682,30.26164875,16.91471409,17,17,17,33,100,2.554455446,1.043793538,0,2,2,3,5,2.821782178,2.00696806,0,1,2,4,10,290.6175334,195.8901234,17.93929366,162.4961069,255.1506898,396.4149591,964.794516,11.50277223,8.295739086,0.304967992,5.435801638,10.28067491,16.28895579,43.03995207,-0.458505729,0.525203935,-2.775634442,-0.590634442,-0.360634442,-0.100634442,0.279365558
10,6_seg11,447.1391753,437.0798841,67,183,316,533,2682,30.29351536,16.77905961,17,17,17,33,100,2.477477477,1.051810965,0,2,2,3,5,2.702702703,1.975277171,0,1,2,4,10,281.5845012,192.851064,17.93929366,149.1663626,252.1725713,391.4834105,964.794516,11.06599232,8.221239881,0.304967992,4.715448261,8.985416174,15.5295251,43.03995207,-0.43820201,0.510319359,-2.775634442,-0.573134442,-0.355634442,-0.080634442,0.279365558
10,6_seg12,482.44,546.3722997,67,195.75,324.5,533,4430,30.2218543,16.69365724,17,17,17,33,100,2.388429752,1.07526664,0,2,2,3,5,2.553719008,1.99562193,0,1,2,4,10,281.7126231,191.8374805,17.93929366,150.4603735,252.8589893,389.5771452,964.794516,11.00276356,8.201287727,0.304967992,4.830012026,8.946965376,15.2847287,43.03995207,-0.413527004,0.575077441,-2.775634442,-0.565634442,-0.335634442,-0.070634442,0.709365558
10,6_seg13,522.2990196,622.7551083,67,200,333,566,4430,30.17207792,16.56709582,17,17,17,33,100,2.305343511,1.080549218,0,1.5,2,3,5,2.404580153,1.99914838,0,1,2,4,10,281.7126231,191.8374805,17.93929366,150.4603735,252.8589893,389.5771452,964.794516,11.00276356,8.201287727,0.304967992,4.830012026,8.946965376,15.2847287,43.03995207,-0.356054289,0.592255804,-2.775634442,-0.550634442,-0.270634442,-0.000634442,0.734365558
10,6_seg14,547.2583732,685.2721948,67,200,333,566,4430,30.21474359,16.57047816,17,17,17,33,100,2.24822695,1.083354766,0,1,2,3,5,2.262411348,2.002303638,0,1,2,3,10,278.9031157,191.137722,17.93929366,147.8723518,248.1101883,382.0686885,964.794516,10.82819277,8.208738605,0.304967992,4.483769757,8.818874386,14.92855767,43.03995207,-0.313861392,0.592882226,-2.775634442,-0.505634442,-0.205634442,0.024365558,0.734365558
10,6_seg15,537,671.8344224,67,200,333,550,4430,30.57784431,16.88696532,17,17,25,33,100,2.251655629,1.072184953,0,1,2,3,5,2.264900662,1.975523515,0,1,2,3,10,280.3152248,187.622619,17.93929366,151.7543844,252.1725713,387.67088,964.794516,11.14604745,8.252818323,0.304967992,4.486320733,8.985416174,16.28895579,43.03995207,-0.310535104,0.592949821,-2.775634442,-0.500634442,-0.200634442,0.051865558,0.734365558
10,6_seg16,523.4430894,647.8059507,67,200,333,533,4430,30.72423398,16.78268088,17,17,33,33,100,2.279503106,1.079416394,0,1,2,3,5,2.279503106,1.940396803,0,1,2,3,10,280.5035396,180.7297943,17.93929366,152.1986541,252.1725713,390.4080591,964.794516,11.35556217,8.373885642,0.304967992,4.763143736,8.908514577,16.41601126,43.03995207,-0.316472951,0.598717702,-2.775634442,-0.505634442,-0.200634442,0.054365558,0.734365558
10,6_seg17,551.1713147,693.2855217,67,200,333,566,4430,30.62702703,16.77578343,17,17,33,33,100,2.228070175,1.074039278,0,1,2,3,5,2.210526316,1.943951483,0,1,2,3,10,279.5689485,180.2597921,17.93929366,152.420789,248.1101883,389.0394695,964.794516,11.30722946,8.355419006,0.304967992,4.853859763,8.818874386,16.40053827,43.03995207,-0.304377132,0.586013976,-2.775634442,-0.495634442,-0.180634442,0.069365558,0.734365558
10,6_seg18,593.2252964,838.509747,67,200,333,566,6529,30.576,16.7382798,17,17,33,33,100,2.171270718,1.074167915,0,1,2,3,5,2.116022099,1.944455845,0,0,2,3,10,279.5689485,180.2597921,17.93929366,152.420789,248.1101883,389.0394695,964.794516,11.30722946,8.355419006,0.304967992,4.853859763,8.818874386,16.40053827,43.03995207,-0.277319525,0.582502795,-2.775634442,-0.480634442,-0.160634442,0.094365558,0.734365558
10,6_seg19,617.7686275,888.8423891,67,200,333,574.5,6529,30.5978836,16.7166175,17,17,33,33,100,2.120418848,1.071718655,0,1,2,3,5,2.020942408,1.941128579,0,0,2,3,10,279.5689485,180.2597921,17.93929366,152.420789,248.1101883,389.0394695,964.794516,11.30722946,8.355419006,0.304967992,4.853859763,8.818874386,16.40053827,43.03995207,-0.248173709,0.582670321,-2.775634442,-0.465634442,-0.145634442,0.134365558,0.734365558
10,6_seg20,614.0679245,883.5428013,67,200,333,566,6529,30.30555556,16.51712022,17,17,25,33,100,2.104477612,1.064908377,0,1,2,3,5,2.009950249,1.928704357,0,0,2,3,10,275.216267,179.2267178,17.93929366,146.4580781,235.1170726,380.5706274,964.794516,11.08572171,8.314079657,0.304967992,4.485470408,8.61177327,16.37383837,43.03995207,-0.267599616,0.61110596,-2.775634442,-0.475634442,-0.145634442,0.139365558,0.734365558
10,6_seg21,590.9651568,853.7527312,67,200,333,550,6529,30.38551402,16.55375108,17,17,25,33,100,2.142180095,1.081741535,0,1,2,3,5,2.066350711,1.911208904,0,0,2,3,10,277.0536313,180.5702388,17.93929366,149.1663626,244.0478052,363.0202311,964.794516,11.41009814,8.625104121,0.304967992,4.534016207,8.729234195,16.41601126,43.03995207,-0.28793302,0.616105511,-2.775634442,-0.500634442,-0.160634442,0.126865558,0.734365558
10,6_seg22,571.9579288,827.4682488,67,200,316,533,6529,30.60520607,16.77071383,17,17,33,33,100,2.171945701,1.094336792,0,1,2,3,5,2.122171946,1.91133147,0,0,2,3,10,269.8458096,177.428804,17.93929366,145.6636223,230.9573289,359.2954546,964.794516,11.33979885,8.696560841,0.304967992,4.485470408,8.783780231,16.40053827,43.03995207,-0.305657066,0.619231103,-2.775634442,-0.510634442,-0.180634442,0.109365558,0.734365558
10,6_seg23,566.8306709,823.3992396,67,183,316,533,6529,30.50854701,16.80018391,17,17,17,33,100,2.146017699,1.119883756,0,1,2,3,5,2.10619469,1.92463714,0,0,2,3,10,269.1359548,177.0405359,17.93929366,146.0972897,230.0320431,358.8011567,964.794516,11.28241307,8.695391419,0.304967992,4.482919432,8.729234195,16.38506528,43.03995207,-0.34738223,0.687630988,-2.775634442,-0.549384442,-0.193134442,0.108115558,0.734365558
11,1_seg01,282.4230769,186.2703783,67,133,241.5,366,733,43.85714286,24.55742712,17,17,33,58.5,100,2.818181818,1.07871978,0,3,3,3,4,3.181818182,1.721521526,0,2,3,4.5,6,751.0930188,913.8463853,87.40518755,228.6537645,344.3525774,513.8627053,2416.573632,19.44444929,16.48514127,1.485888188,7.399009032,12.87306442,38.73702001,42.65060454,-0.454130208,1.029736065,-3.452312026,-0.449812026,-0.197312026,0.002687974,0.332687974
11,1_seg02,341.1777778,260.4641215,67,150,266,416,1316,42.20967742,22.26600518,17,21,33,50,100,2.80952381,1.030487633,0,2,3,3,4,2.952380952,1.596126263,0,2,3,4,6,577.8290664,656.811024,87.40518755,226.4330797,370.2759637,570.854836,2416.573632,15.45709434,12.62436613,1.485888188,6.626501424,12.2191068,18.10788816,42.65060454,-0.092788216,0.854286112,-3.452312026,-0.197312026,0.037687974,0.247687974,0.832687974
11,1_seg03,345.1515152,264.4240907,67,150,274.5,416,1349,42.77894737,23.21370603,17,33,33,50,100,2.774193548,0.990275296,0,2,3,3,4,3.096774194,1.578075594,0,2,3,4.5,6,503.3819211,547.766537,87.40518755,225.3227373,337.9819489,503.963039,2416.573632,14.76943137,11.56853058,1.485888188,6.235880171,12.54608561,16.39677661,42.65060454,0.04075249,0.752341542,-3.452312026,-0.132312026,0.167687974,0.375187974,0.832687974
11,1_seg04,309.5684211,244.3410876,67,133,250,391.5,1349,41.53623188,23.17346816,17,17,33,50,100,2.926829268,1.009708966,0,2,3,4,5,3.414634146,1.702580538,0,2,3,5,7,441.9609796,461.2676498,78.96457137,224.2123949,331.6113205,423.2428567,2416.573632,13.42283362,9.92449596,1.485888188,6.641740906,12.2191068,14.76930569,42.65060454,0.07927334,0.669643038,-3.452312026,-0.097312026,0.177687974,0.397687974,0.832687974
11,1_seg05,304.925,242.7978086,67,133,250,383,1349,42.6875,22.81225391,17,33,33,50,117,2.980392157,1.048621878,0,2,3,4,5,3.509803922,1.689645513,0,2,3,5,7,404.8906637,411.5909161,78.96457137,224.080048,297.501831,418.876838,2416.573632,13.95474868,10.59592696,1.485888188,7.081713073,11.88073638,15.70174467,51.52099839,0.190138954,0.655951502,-3.452312026,0.027687974,0.257687974,0.507687974,1.082687974
11,1_seg06,283.9395973,226.9275164,67,133,233,366,1349,43.00873362,23.81231276,17,17,33,50,133,3.098360656,1.011680418,0,2,3,4,5,3.819672131,1.866442219,0,2,4,5,10,400.544448,383.8742333,78.96457137,223.8153541,297.501831,415.2719604,2416.573632,14.7788997,10.61122293,1.485888188,7.307480208,12.44517352,17.99534663,51.52099839,0.217114204,0.610073833,-3.452312026,0.037687974,0.317687974,0.522687974,1.082687974
11,1_seg07,277.2752809,222.5957232,67,133,217,350,1349,41.67518248,23.80061341,17,17,33,50,133,3.126760563,0.998993457,0,2.5,3,4,5,3.915492958,1.954821723,0,3,4,5,10,394.7176317,364.4297852,78.96457137,222.6157119,295.2475968,422.9500129,2416.573632,14.66080353,10.92604612,1.485888188,7.208148475,11.61835926,17.99534663,51.52099839,0.223744312,0.579167454,-3.452312026,0.060187974,0.302687974,0.522687974,1.082687974
11,1_seg08,263.8293839,211.4274598,67,133,200,333,1349,41.03625378,23.25677255,17,17,33,50,133,3.222222222,1.024695077,0,3,3,4,5,4.160493827,2.106281024,0,3,4,5,10,368.1328364,348.9901905,71.6232675,207.5052855,263.7384695,415.2719604,2416.573632,13.60521824,10.67982159,1.354562399,6.70356309,11.18744903,16.60169488,51.52099839,0.239169455,0.569377645,-3.452312026,0.037687974,0.302687974,0.522687974,1.082687974
11,1_seg09,255.7254098,201.361054,67,133,200,316,1349,41.46437995,23.67841588,17,17,33,50,133,3.318681319,1.031494287,0,3,3,4,5,4.230769231,2.055220578,0,3,4,5.5,10,361.3344117,328.8670977,71.6232675,207.087556,269.4721413,417.2125143,2416.573632,14.267362,11.46923463,1.354562399,6.702819348,11.32671093,18.05463347,51.52099839,0.244006655,0.55151198,-3.452312026,0.027687974,0.277687974,0.537687974,1.082687974
11,1_seg10,251.9781022,197.5872772,67,133,200,316,1349,41.05854801,23.34671998,17,17,33,50,133,3.336633663,1.041894695,0,3,3,4,5,4.297029703,1.997721474,0,3,4,5,10,354.1421373,312.8378303,71.6232675,186.0612489,271.5150249,420.0064279,2416.573632,14.13570226,11.49428114,1.354562399,6.282484814,10.8561254,17.9360598,51.52099839,0.235955301,0.54735703,-3.452312026,0.007687974,0.272687974,0.532687974,1.082687974
11,1_seg11,253.1622517,197.5974048,67,133,200,316,1349,41.36460554,24.24556759,17,17,33,50,133,3.351351351,1.032636948,0,3,3,4,5,4.297297297,1.970669451,0,3,4,5,10,354.6263133,306.7961782,48.77499071,187.738559,270.4935831,423.1258846,2416.573632,14.4177504,12.0202462,0.829174842,6.017175008,11.10255558,18.06248691,55.07270451,0.245570857,0.525217076,-3.452312026,0.042687974,0.272687974,0.522687974,1.082687974
11,1_seg12,251.8267477,193.1049974,67,133,200,316,1349,41.24184261,24.57827088,17,17,33,50,133,3.330578512,1.051890598,0,3,3,4,5,4.396694215,2.022701736,0,3,4,6,10,361.5934343,302.5603074,48.77499071,206.0477597,279.5105878,428.9478207,2416.573632,14.76851563,12.07793342,0.829174842,6.25072368,11.33335402,18.08604721,55.07270451,0.243018553,0.539652178,-3.452312026,0.052687974,0.272687974,0.532687974,1.082687974
11,1_seg13,253.228169,191.3375498,67,133,200,316,1349,41.28291815,24.30334205,17,17,33,50,133,3.328244275,1.033610164,0,3,3,4,5,4.389312977,1.96731961,0,3,4,6,10,360.3372308,295.0944615,48.77499071,206.4681986,279.5105878,426.346883,2416.573632,14.83313502,11.9895623,0.829174842,6.538051445,11.36119524,18.08604721,55.07270451,0.239329195,0.524980748,-3.452312026,0.050187974,0.262687974,0.522687974,1.082687974
11,1_seg14,255.7765957,189.3511393,67,133,200,333,1349,40.89802632,24.30793925,17,17,33,50,150,3.290780142,1.031912282,0,3,3,4,5,4.404255319,1.930872206,0,3,4,6,10,357.1700917,291.0195621,48.77499071,204.6814857,275.5128064,424.3184359,2416.573632,14.52848578,11.82703456,0.829174842,6.266604247,11.20786351,17.79035244,55.07270451,0.238007123,0.507810501,-3.452312026,0.067687974,0.262687974,0.517687974,1.082687974
11,1_seg15,254.2208437,187.7399582,67,133,200,333,1349,40.94631902,24.38569754,17,17,33,50,150,3.278145695,1.00769665,0,3,3,4,5,4.40397351,1.887427907,0,3,4,6,10,351.2339585,282.9954439,48.77499071,206.9327167,270.4935831,422.6762509,2416.573632,14.1941621,11.55718388,0.829174842,6.447000988,11.00132742,16.98136389,55.07270451,0.216893272,0.503500113,-3.452312026,0.012687974,0.252687974,0.512687974,1.082687974
11,1_seg16,257.3209302,201.3193413,67,121,200,333,1616,40.72028986,24.22442889,17,17,33,50,150,3.279503106,1.019872419,0,3,3,4,5,4.378881988,1.926603551,0,3,4,6,10,350.0183628,273.8973832,48.77499071,206.9327167,279.2738007,421.9752459,2416.573632,14.25468309,11.52479263,0.829174842,6.447000988,11.13034065,16.98136389,55.07270451,0.228992322,0.500671899,-3.452312026,0.017687974,0.262687974,0.522687974,1.082687974
11,1_seg17,258.443956,201.7384594,67,117,200,333,1616,40.62173315,24.09871162,17,17,33,50,150,3.280701754,1.007402939,0,3,3,4,5,4.339181287,1.928619569,0,3,4,5.5,10,349.7688248,268.4513072,48.77499071,207.9084213,282.1307851,422.5393699,2416.573632,14.18342256,11.29912877,0.829174842,6.603253417,11.26497189,17.02397509,55.07270451,0.229734758,0.50392742,-3.452312026,0.012687974,0.262687974,0.522687974,1.082687974
11,1_seg18,260.2887029,201.3115078,67,133,200,333,1616,40.18346253,23.84018448,17,17,33,50,150,3.270718232,0.993687875,0,3,3,4,5,4.364640884,1.940695325,0,3,4,6,10,351.2850543,267.3050381,48.77499071,207.4979887,283.3936496,423.1648753,2416.573632,14.01456408,11.16123476,0.829174842,6.613540427,11.10992618,16.91844909,55.07270451,0.222881344,0.501259072,-3.452312026,0.002687974,0.257687974,0.522687974,1.082687974
11,1_seg19,263.6454183,204.2531739,67,133,200,333,1616,40.28411911,23.82091405,17,17,33,50,150,3.267015707,0.987773144,0,3,3,4,5,4.303664921,1.922700177,0,3,4,5,10,347.309664,261.2049733,48.77499071,207.4979887,281.5451349,419.6303453,2416.573632,13.85755042,10.90343308,0.829174842,6.633286704,11.09518498,16.69278293,55.07270451,0.22760944,0.495818164,-3.452312026,0.005187974,0.262687974,0.522687974,1.082687974
11,1_seg20,262.7387218,202.1628657,67,133,200,333,1616,40.45700824,23.9154535,17,17,33,50,150,3.288557214,0.983014958,0,3,3,4,5,4.313432836,1.909520531,0,3,4,5,10,345.0996086,256.1643034,48.77499071,208.5459608,282.7622174,417.2777573,2416.573632,13.87553111,10.99639558,0.829174842,6.637513805,10.97427896,16.69079439,55.07270451,0.226493944,0.49220658,-3.452312026,0.002687974,0.262687974,0.517687974,1.082687974
11,1_seg21,260.7553571,199.4533741,67,133,200,333,1616,40.4293722,23.71597156,17,17,33,50,150,3.289099526,0.984075415,0,3,3,4,5,4.317535545,1.916998048,0,3,4,5,10,341.9199514,251.120557,48.77499071,208.8284174,282.1307851,410.3542021,2416.573632,13.88601523,10.922436,0.829174842,6.700424658,10.90746986,16.69278293,55.07270451,0.219038685,0.487202119,-3.452312026,-0.017312026,0.257687974,0.517687974,1.082687974
11,1_seg22,259.6774194,198.3124069,67,133,200,333,1616,40.75267666,23.6748669,17,17,33,50,150,3.303167421,0.978607041,0,3,3,4,5,4.312217195,1.899111052,0,3,4,5,10,346.2968036,249.9764947,48.77499071,209.1112975,290.6890384,417.4082431,2416.573632,14.27254331,11.17425583,0.829174842,6.727008529,11.13034065,17.3155495,55.07270451,0.216307884,0.483526365,-3.452312026,-0.017312026,0.257687974,0.512687974,1.082687974
11,1_seg23,260.0584416,197.3180417,67,133,200,333,1616,40.70533881,23.72418665,17,17,33,50,150,3.307359307,0.989460743,0,3,3,4,5,4.303030303,1.889085215,0,3,4,5,10,344.3622861,248.2631277,48.77499071,206.1528694,288.8789049,417.1830378,2416.573632,14.41327428,11.47702858,0.829174842,6.700229731,11.10255558,17.67911686,55.07270451,0.221930398,0.478796237,-3.452312026,-0.014812026,0.262687974,0.515187974,1.082687974
11,1_seg24,262.0729814,199.1998753,67,133,200,333,1616,40.73543929,23.62363612,17,17,33,50,150,3.315352697,0.983262416,0,3,3,4,5,4.294605809,1.884236127,0,3,4,5,10,347.0201929,248.1188755,48.77499071,206.3630889,290.6890384,417.8837881,2416.573632,14.55654629,11.50774905,0.829174842,6.702318139,11.29584141,17.84607396,55.07270451,0.230820754,0.475137084,-3.452312026,0.002687974,0.262687974,0.517687974,1.082687974
11,1_seg25,264.0494753,199.2936678,67,133,200,333,1616,40.5471878,23.5148547,17,17,33,50,150,3.302788845,0.973628364,0,3,3,4,5,4.270916335,1.882102749,0,3,4,5,10,348.4085213,249.9851258,48.77499071,206.0477597,292.3294391,417.473486,2416.573632,14.47130342,11.34787751,0.829174842,6.700814511,11.26497189,17.81748612,55.07270451,0.242249727,0.474213672,-3.452312026,0.005187974,0.262687974,0.522687974,1.082687974
