,FD_count,FD_mean,FD_std,FD_min,FD_1st,FD_median,FD_3rd,FD_max,SD_count,SD_mean,SD_std,SD_min,SD_1st,SD_median,SD_3rd,SD_max,FR_count,FR_mean,FR_std,FR_min,FR_1st,FR_median,FR_3rd,FR_max,SR_count,SR_mean,SR_std,SR_min,SR_1st,SR_median,SR_3rd,SR_max,SV_count,SV_mean,SV_std,SV_min,SV_1st,SV_median,SV_3rd,SV_max,SA_count,SA_mean,SA_std,SA_min,SA_1st,SA_median,SA_3rd,SA_max,PD_count,PD_mean,PD_std,PD_min,PD_1st,PD_median,PD_3rd,PD_max
2_seg15,332.0,380.10240963855415,287.4520242018502,67.0,183.0,300.0,466.0,2115.0,382.0,35.87958115183246,16.025444067697087,17.0,33.0,33.0,50.0,100.0,151.0,2.947019867549669,1.031426710727742,0.0,2.0,3.0,4.0,5.0,151.0,2.615894039735099,1.290276079771653,0.0,2.0,3.0,3.0,6.0,238.0,262.428545203182,182.33042573505767,42.291428285491754,161.9856206709553,226.93635225753175,306.8183663135414,1747.7173002270956,238.0,8.4868909272107,6.8718223295988725,1.450427180623036,4.6481638542390264,6.598027514768545,9.4873608403959,61.9482700064129,151.0,0.34804325579470197,0.4014817450538431,-2.789274625,0.1807253749999997,0.4157253750000001,0.5907253749999999,0.8857253749999998
2_seg16,362.0,369.67955801104966,280.20462857454083,67.0,183.0,283.0,466.0,2115.0,420.0,35.916666666666664,16.03755164755677,17.0,33.0,33.0,50.0,100.0,161.0,3.0062111801242235,1.0398130505644865,0.0,2.0,3.0,4.0,5.0,161.0,2.68944099378882,1.3001731848330844,0.0,2.0,3.0,3.0,6.0,259.0,258.22635812593626,176.60093061356568,42.291428285491754,160.65699193292787,223.82103162511783,303.3683762840797,1747.7173002270956,259.0,8.336684523991313,6.647620335786603,1.450427180623036,4.656057350696445,6.5720387871835815,9.401175091829293,61.9482700064129,161.0,0.3456011513975155,0.39335136579405655,-2.789274625,0.1807253749999997,0.41072537500000017,0.5907253749999999,0.8857253749999998
2_seg17,384.0,369.62239583333326,281.79424306399517,67.0,183.0,283.0,466.0,2115.0,447.0,36.163310961968676,16.098984614095375,17.0,33.0,33.0,50.0,100.0,171.0,3.0,1.0516094108276022,0.0,2.0,3.0,4.0,5.0,171.0,2.6959064327485383,1.2929381371464717,0.0,2.0,3.0,3.0,6.0,275.0,259.5038719463086,179.57741514328288,42.291428285491754,160.65699193292787,223.82103162511783,304.92792277937843,1747.7173002270956,275.0,8.400250833184481,6.568681156356036,1.450427180623036,4.656057350696445,6.704718449149982,9.496151919250815,61.9482700064129,171.0,0.3421288837719298,0.3909660972054824,-2.789274625,0.1832253749999997,0.3857253749999998,0.585725375,0.8857253749999998
2_seg18,408.0,369.1053921568628,281.6748542361152,67.0,183.0,283.0,466.0,2115.0,474.0,36.4493670886076,15.922465733421445,17.0,33.0,33.0,50.0,100.0,181.0,2.994475138121547,1.0461423186007446,0.0,2.0,3.0,4.0,5.0,181.0,2.7071823204419894,1.2725317349970435,0.0,2.0,3.0,3.0,6.0,292.0,262.54204441756355,181.61095687587581,42.291428285491754,165.4214854221907,224.23494722772708,306.27377853704877,1747.7173002270956,292.0,8.635424884206335,6.962529512505362,1.450427180623036,4.737943921947687,6.919435020525006,10.038534082531447,61.9482700064129,181.0,0.3413883584254144,0.3846630592117741,-2.789274625,0.18572537499999964,0.3707253750000001,0.5807253750000001,0.8857253749999998
2_seg19,408.0,369.1053921568628,281.6748542361152,67.0,183.0,283.0,466.0,2115.0,476.0,36.539915966386545,16.032351608487968,17.0,33.0,33.0,50.0,100.0,183.0,2.9672131147540983,1.0736690679717684,0.0,2.0,3.0,4.0,5.0,183.0,2.6885245901639343,1.2822668407026785,0.0,2.0,3.0,3.0,6.0,292.0,262.54204441756355,181.61095687587581,42.291428285491754,165.4214854221907,224.23494722772708,306.27377853704877,1747.7173002270956,292.0,8.635424884206335,6.962529512505362,1.450427180623036,4.737943921947687,6.919435020525006,10.038534082531447,61.9482700064129,183.0,0.3190860307377049,0.4496164922374126,-2.789274625,0.1807253749999997,0.3707253750000001,0.5782253750000002,0.8857253749999998
2_seg2,42.0,433.8571428571428,372.54847917818563,100.0,171.0,283.0,574.75,2115.0,48.0,32.0,15.594598082724099,17.0,17.0,33.0,50.0,67.0,21.0,2.761904761904762,1.2611408289624877,0.0,2.0,3.0,4.0,5.0,21.0,2.333333333333333,1.622754859285078,0.0,1.0,2.0,3.0,6.0,29.0,316.70741057997236,267.9236063426598,107.5753146910766,185.75369623128384,230.3178211630064,360.8607512232997,1382.6744574614468,29.0,9.985375400873366,11.788446989541573,1.8287803497483024,4.304682220318707,6.569377564145379,8.052317680259446,61.9482700064129,21.0,0.2178682321428572,0.7398100624967389,-2.789274625,0.24072537500000024,0.4457253749999999,0.5707253750000003,0.8107253750000001
2_seg3,68.0,385.0294117647058,332.54199468114473,100.0,167.0,266.0,516.0,2115.0,76.0,33.60526315789474,17.668109838439367,17.0,17.0,33.0,50.0,100.0,31.0,2.967741935483871,1.328755582433979,0.0,2.0,3.0,4.0,5.0,31.0,2.5161290322580645,1.4803370729203418,0.0,1.5,3.0,3.5,6.0,49.0,320.71449444498853,250.72162501967307,89.90004709962516,178.85034418641843,230.3178211630064,369.3992231244529,1382.6744574614468,49.0,10.119323785523141,10.299290566645352,1.5283008006936278,4.4420072571009435,6.569377564145379,12.596360142977758,61.9482700064129,31.0,0.2639511814516129,0.6182361312463828,-2.789274625,0.23322537500000015,0.4157253750000001,0.555725375,0.8107253750000001
2_seg4,89.0,395.04494382022466,320.3631785004595,100.0,183.0,266.0,516.0,2115.0,98.0,33.693877551020414,17.166503083288774,17.0,17.0,33.0,50.0,100.0,41.0,2.8780487804878048,1.2687616393795076,0.0,2.0,3.0,4.0,5.0,41.0,2.5121951219512195,1.416367735079986,0.0,1.0,3.0,3.0,6.0,64.0,291.1710673121968,228.05217656256661,85.16097046520233,162.92406819556984,219.261936698016,333.99136257164275,1382.6744574614468,64.0,9.040198016304256,9.258860460850137,1.5283008006936278,4.407675997905385,6.129999920810371,9.178271419691033,61.9482700064129,41.0,0.291944887195122,0.5500474757780061,-2.789274625,0.2257253750000001,0.4157253750000001,0.5557253749999997,0.8107253750000001
2_seg5,108.0,404.36111111111114,319.9290943153,100.0,183.0,274.5,587.25,2115.0,123.0,33.073170731707314,16.830481097176488,17.0,17.0,33.0,41.5,100.0,51.0,2.862745098039216,1.1835473432547978,0.0,2.0,3.0,4.0,5.0,51.0,2.5098039215686274,1.3322544654773405,0.0,2.0,3.0,3.0,6.0,76.0,284.2067695204555,212.33488138801656,85.16097046520233,165.40860697695499,224.81294839355283,333.99136257164275,1382.6744574614468,76.0,8.740922889213486,8.559303543922132,1.5283008006936278,4.6230400818788056,6.204957329552037,9.13722404501339,61.9482700064129,51.0,0.2938626299019608,0.4982448803392903,-2.789274625,0.20822537499999985,0.3857253749999998,0.523225375,0.8107253750000001
2_seg6,125.0,416.376,329.32175324641145,100.0,183.0,283.0,566.0,2115.0,142.0,33.683098591549296,16.57322874089452,17.0,17.0,33.0,50.0,100.0,61.0,2.80327868852459,1.137536404269442,0.0,2.0,3.0,3.0,5.0,61.0,2.4262295081967213,1.2839913861788248,0.0,1.0,2.0,3.0,6.0,87.0,279.7651365199997,202.14712054588242,43.952338806758654,169.05144923211157,228.57196352994603,327.63363021847096,1382.6744574614468,87.0,8.683149242970764,8.146046454398345,1.450427180623036,4.616125898347841,6.279786793115702,9.523197838150104,61.9482700064129,61.0,0.3091679979508197,0.4665195074374405,-2.789274625,0.22072537499999972,0.3507253749999997,0.5407253750000001,0.8257253750000002
2_seg7,150.0,401.0266666666666,313.2685651561433,67.0,183.0,283.0,516.0,2115.0,172.0,33.69767441860465,15.829552470052613,17.0,17.0,33.0,37.25,100.0,71.0,2.859154929577465,1.0992955490792056,0.0,2.0,3.0,4.0,5.0,71.0,2.5352112676056344,1.350460090016869,0.0,2.0,2.0,3.0,6.0,105.0,272.2586155130755,187.60299900263095,43.952338806758654,166.08037864998096,228.57196352994603,312.4709271629665,1382.6744574614468,105.0,8.390612162460348,7.519759733743383,1.450427180623036,4.629954265409771,6.447666125020166,9.407666572385736,61.9482700064129,71.0,0.3112183327464789,0.4450322259034231,-2.789274625,0.19572537499999987,0.3507253749999997,0.5632253749999998,0.8257253750000002
2_seg8,175.0,392.08571428571435,297.96487598957214,67.0,183.0,283.0,508.0,2115.0,200.0,34.29,15.652825776001894,17.0,17.0,33.0,50.0,100.0,81.0,2.9259259259259265,1.1042845848984963,0.0,2.0,3.0,4.0,5.0,81.0,2.567901234567901,1.3503543202150523,0.0,2.0,2.0,3.0,6.0,129.0,279.0776939181692,179.47166643605172,43.952338806758654,173.46051729972538,239.88643928075825,336.2164421177913,1382.6744574614468,129.0,9.0184189299124,7.499217164576651,1.450427180623036,4.977142135714276,6.687235308965378,10.090280989179128,61.9482700064129,81.0,0.3397377206790123,0.4282109729393667,-2.789274625,0.22072537499999972,0.3857253749999998,0.5757253750000002,0.8257253750000002
2_seg9,202.0,382.6336633663366,292.38396423663846,67.0,183.0,283.0,466.0,2115.0,229.0,34.37117903930131,15.532570445885662,17.0,17.0,33.0,33.0,100.0,91.0,2.9670329670329667,1.0898577832864196,0.0,2.0,3.0,4.0,5.0,91.0,2.6153846153846154,1.3397282541141673,0.0,2.0,3.0,3.0,6.0,152.0,287.56854774204817,210.2365709562077,43.952338806758654,175.98499742611554,240.46382439099446,333.99136257164275,1747.7173002270956,152.0,9.347286015959638,7.835435002972549,1.450427180623036,4.9771060590389835,6.9394583382433215,10.343349526877802,61.9482700064129,91.0,0.35913196840659345,0.4106092215780509,-2.789274625,0.230725375,0.4357253750000001,0.5907253749999999,0.8257253750000002
3_seg1,25.0,313.84,354.3789967440697,83.0,133.0,167.0,316.0,1516.0,24.0,40.16666666666666,12.024130328008239,17.0,33.0,33.0,50.0,67.0,11.0,2.727272727272727,1.618079669911781,0.0,1.5,3.0,4.0,5.0,11.0,2.4545454545454546,2.114882330704777,0.0,0.0,3.0,4.0,6.0,9.0,281.1976449676762,223.8033864994855,110.29741556266843,147.17308160357138,198.2398449151408,344.28655832911016,833.2619399240185,9.0,12.73067103515548,11.93151164700799,3.6398147135680574,6.541914882199646,7.350831709564379,17.214327916455513,41.66309699620093,11.0,-0.6284697797272728,0.7400181201712686,-2.665742507,-0.7082425070000001,-0.6407425070000001,-0.12824250699999995,0.009257492999999785
3_seg10,185.0,393.0054054054053,449.0458664635653,67.0,150.0,217.0,383.0,2898.0,232.0,35.172413793103445,18.46713512872709,17.0,17.0,33.0,50.0,117.0,101.0,2.435643564356436,1.2523245712207232,0.0,1.0,2.0,3.0,5.0,101.0,2.3663366336633658,1.7760786709897043,0.0,1.0,2.0,4.0,6.0,84.0,370.5190692773279,343.0472683205385,26.914030546618577,166.7539395065485,252.50996355165998,449.3676478029409,2316.2817540535802,84.0,16.25299902853008,16.587512574786867,0.8881630080384131,5.356852142195294,9.04585211081766,22.106680429945868,80.21373837870141,101.0,-0.5439108238316833,0.6726260932986012,-2.665742507,-0.6107425070000003,-0.3607425070000003,-0.14074250700000013,0.20425749300000007
3_seg11,190.0,430.7,517.9889475031778,67.0,150.0,233.0,412.0,2898.0,238.0,35.33613445378151,18.371128197234647,17.0,17.0,33.0,50.0,117.0,111.0,2.3513513513513518,1.2332414690094238,0.0,1.0,2.0,3.0,5.0,111.0,2.2072072072072078,1.779259892698581,0.0,1.0,2.0,3.5,6.0,85.0,367.5843862616019,342.0709135426029,26.914030546618577,164.11169663898718,252.03374748683552,446.7199681171903,2316.2817540535802,85.0,16.10879131557138,16.541997441619312,0.8881630080384131,5.214398718855164,8.348543927343984,22.03024110464132,80.21373837870141,111.0,-0.5034001646576578,0.6563199122309388,-2.665742507,-0.5307425070000003,-0.335742507,-0.13324250699999984,0.20425749300000007
3_seg12,197.0,462.1472081218274,560.5169840813892,67.0,150.0,233.0,450.0,2898.0,250.0,34.912,18.292586775076252,17.0,17.0,33.0,50.0,117.0,121.0,2.289256198347108,1.2140704024679791,0.0,1.0,2.0,3.0,5.0,121.0,2.1322314049586777,1.7556677208417055,0.0,1.0,2.0,3.0,6.0,86.0,370.99206551249847,341.51800541971187,26.914030546618577,164.99244426150761,252.50996355165998,454.663007174442,2316.2817540535802,86.0,16.305575603668636,16.54535225863034,0.8881630080384131,5.261883193301873,9.04585211081766,22.25955908055497,80.21373837870141,121.0,-0.4736763912975207,0.6389850902738549,-2.665742507,-0.5257425070000004,-0.2657425070000001,-0.0957425070000002,0.20425749300000007
3_seg13,212.0,465.35377358490564,569.1354733693058,67.0,162.75,233.0,450.0,2898.0,268.0,34.80597014925373,18.13246209019308,17.0,17.0,33.0,50.0,117.0,131.0,2.2900763358778624,1.2056823769666742,0.0,1.0,2.0,3.0,5.0,131.0,2.114503816793893,1.7170691548908643,0.0,1.0,2.0,3.0,6.0,90.0,364.92389837969,336.50326427918526,26.914030546618577,164.97008460767228,249.42719043744404,454.663007174442,2316.2817540535802,90.0,16.058746325709286,16.410537776554733,0.8881630080384131,5.016612054941824,8.277064379646673,22.25955908055497,80.21373837870141,131.0,-0.4749409802824428,0.6258522855932273,-2.665742507,-0.5282425070000003,-0.2657425070000001,-0.10074250700000008,0.20425749300000007
3_seg14,234.0,456.6923076923077,546.3505919249999,67.0,167.0,241.5,450.0,2898.0,292.0,34.698630136986296,18.376501453681666,17.0,17.0,33.0,50.0,117.0,141.0,2.354609929078014,1.1900465283403818,0.0,1.0,2.0,3.0,5.0,141.0,2.1347517730496453,1.674258292737535,0.0,1.0,2.0,3.0,6.0,104.0,350.54531968221204,318.9721355708918,26.914030546618577,158.6884651416386,246.25178156940711,442.13360859891736,2316.2817540535802,104.0,14.988015051236598,15.883862755951707,0.8881630080384131,4.166637139386617,7.795568336652204,20.98632873120416,80.21373837870141,141.0,-0.4695368332411349,0.6067188984050721,-2.665742507,-0.5307425070000003,-0.3307425070000001,-0.105742507,0.20425749300000007
3_seg15,253.0,456.6324110671937,535.2661065473602,67.0,167.0,250.0,483.0,2898.0,313.0,34.56230031948882,18.366203209498586,17.0,17.0,33.0,50.0,117.0,151.0,2.3774834437086088,1.1761049944870547,0.0,1.0,2.0,3.0,5.0,151.0,2.1390728476821192,1.6453560307699882,0.0,1.0,2.0,3.0,6.0,119.0,337.17533732228816,303.36529069432515,26.914030546618577,161.79197509164888,243.33642001515383,423.48095074966005,2316.2817540535802,119.0,14.345889124791356,15.303793920717686,0.8881630080384131,4.063765829926902,7.358654080178567,20.24650756471052,80.21373837870141,151.0,-0.4542524407748345,0.5903687533234311,-2.665742507,-0.5207425069999998,-0.2657425070000001,-0.10574250700000022,0.20425749300000007
3_seg16,267.0,467.30711610486884,534.7802894242546,67.0,167.0,266.0,500.0,2898.0,328.0,34.30182926829269,18.13684971940998,17.0,17.0,33.0,50.0,117.0,161.0,2.3664596273291925,1.1602232597316604,0.0,1.0,2.0,3.0,5.0,161.0,2.0993788819875783,1.6093669910251183,0.0,1.0,2.0,3.0,6.0,129.0,326.54919452432324,294.77379938584136,26.914030546618577,156.33709993362268,237.7177674531334,412.7671588011688,2316.2817540535802,129.0,13.634458390608534,14.92093246264917,0.8881630080384131,3.9125330613190887,7.213988345323615,19.145045206269568,80.21373837870141,161.0,-0.4486928175590063,0.5728834611118809,-2.665742507,-0.5157425069999997,-0.3207425070000003,-0.11574250700000024,0.20425749300000007
3_seg17,282.0,473.8191489361702,542.0515719728859,67.0,167.0,266.0,516.0,2898.0,344.0,34.2093023255814,17.956777571054364,17.0,17.0,33.0,50.0,117.0,171.0,2.3508771929824563,1.1554153020121551,0.0,1.0,2.0,3.0,5.0,171.0,2.0701754385964914,1.5814325128090858,0.0,1.0,2.0,3.0,6.0,139.0,316.5822411585613,286.3463717530675,26.914030546618577,157.11671450729784,223.8414755441961,387.14159919494483,2316.2817540535802,139.0,13.049696562259495,14.536693743100171,0.8881630080384131,3.872958560757328,6.8351086119745865,16.225349386127693,80.21373837870141,171.0,-0.4444851970584796,0.5574585433193933,-2.665742507,-0.5132425069999997,-0.3307425070000001,-0.13324250699999984,0.20425749300000007
3_seg18,292.0,487.36986301369865,552.9076221904251,67.0,167.0,266.0,533.0,2898.0,356.0,34.36797752808989,17.85913542564718,17.0,17.0,33.0,50.0,117.0,181.0,2.325966850828729,1.1493185319065888,0.0,1.0,2.0,3.0,5.0,181.0,2.022099447513812,1.5668645304307312,0.0,1.0,2.0,3.0,6.0,145.0,313.72352784580954,280.982108467602,26.914030546618577,157.89632908097298,223.8414755441961,372.52367820969215,2316.2817540535802,145.0,12.942375425345654,14.27237820550658,0.8881630080384131,3.9953434270403254,6.9299349496374,16.099384293696293,80.21373837870141,181.0,-0.4344717887679559,0.5443773595933382,-2.665742507,-0.4957425070000001,-0.3307425070000001,-0.1307425069999999,0.20425749300000007
3_seg19,316.0,475.75949367088606,539.964995107396,67.0,167.0,266.0,516.0,2898.0,382.0,34.81413612565445,17.581591099136098,17.0,17.0,33.0,50.0,117.0,191.0,2.3717277486910997,1.1711607598827392,0.0,1.0,2.0,3.0,5.0,191.0,2.0575916230366493,1.5633407079688724,0.0,1.0,2.0,3.0,6.0,161.0,319.31306035742784,279.35953350605917,26.914030546618577,161.499882453186,232.6084158221136,382.90090412539115,2316.2817540535802,161.0,12.995712294169348,13.710052983393195,0.8881630080384131,4.176609805762949,7.350831709564379,17.214327916455513,80.21373837870141,191.0,-0.43668491537696336,0.531654470133673,-2.665742507,-0.5082425069999998,-0.34074250699999986,-0.1357425069999998,0.20425749300000007
3_seg2,45.0,359.4222222222222,419.52215722657655,83.0,150.0,200.0,333.0,2215.0,45.0,36.244444444444454,15.108931066749824,17.0,33.0,33.0,50.0,83.0,21.0,2.8095238095238093,1.5039630187955961,0.0,2.0,3.0,4.0,5.0,21.0,2.333333333333333,2.008316044185609,0.0,0.0,2.0,4.0,6.0,20.0,381.2663413016438,295.82526060690947,110.29741556266843,187.8692616490843,291.9398464626599,472.59373212822817,1313.348952585144,20.0,17.267490781087567,16.633685265409813,1.9434808310308025,6.880811049893423,11.167985176782913,21.06276805650871,65.6674476292572,21.0,-0.4655044117619048,0.5777985725806101,-2.665742507,-0.6407425070000001,-0.3457425070000002,-0.08074250700000007,0.03925749300000003
3_seg20,340.0,465.44705882352935,527.8331003733387,67.0,167.0,258.0,500.0,2898.0,409.0,34.92176039119804,17.426420690144546,17.0,17.0,33.0,50.0,117.0,201.0,2.4029850746268657,1.179741939907249,0.0,1.0,2.0,3.0,5.0,201.0,2.08955223880597,1.5530422719641161,0.0,1.0,2.0,3.0,6.0,178.0,323.8697925622941,276.5740712931008,26.914030546618577,167.5676081675629,238.76739834851745,390.5391066114118,2316.2817540535802,178.0,12.965326906371255,13.20742312929266,0.8881630080384131,4.359556466777887,7.795568336652204,16.996800346361525,80.21373837870141,201.0,-0.4343494721741295,0.5193744311681542,-2.665742507,-0.5107425069999998,-0.3457425070000002,-0.14074250700000013,0.20425749300000007
3_seg21,363.0,454.129476584022,514.4603322567712,67.0,167.0,250.0,491.5,2898.0,433.0,35.10392609699769,17.30488606643521,17.0,17.0,33.0,50.0,117.0,211.0,2.4407582938388632,1.1872526883784418,0.0,1.0,2.0,3.0,5.0,211.0,2.109004739336493,1.5314059693087834,0.0,1.0,2.0,3.0,6.0,191.0,322.2277955580615,270.00735688302325,26.914030546618577,168.69229102392097,243.33642001515383,388.9680828872743,2316.2817540535802,191.0,12.89070775772157,12.957329587361349,0.8881630080384131,4.396110108128992,7.913961965048751,16.221800964887926,80.21373837870141,211.0,-0.4516903742985783,0.5334126894527721,-2.665742507,-0.5257425070000001,-0.35574250700000043,-0.14074250700000013,0.20425749300000007
3_seg22,378.0,458.1402116402117,511.1257704644194,67.0,167.0,266.0,500.0,2898.0,454.0,35.13215859030837,17.334017040636617,17.0,17.0,33.0,50.0,117.0,221.0,2.434389140271493,1.1799434549894496,0.0,1.0,2.0,3.0,5.0,221.0,2.1085972850678734,1.5186621881211633,0.0,1.0,2.0,3.0,6.0,199.0,323.45869882708064,268.09790200916024,26.914030546618577,168.69229102392097,243.33642001515383,390.65445819344774,2316.2817540535802,199.0,12.901001452232132,12.821052134554396,0.8881630080384131,4.487680169165424,7.913961965048751,16.221800964887926,80.21373837870141,221.0,-0.44293707713574665,0.52457823159305,-2.665742507,-0.5157425069999997,-0.35574250700000043,-0.14074250700000013,0.20425749300000007
3_seg23,401.0,449.01496259351615,501.2347501675848,67.0,167.0,266.0,483.0,2898.0,483.0,34.95445134575569,17.150843943862814,17.0,17.0,33.0,50.0,117.0,231.0,2.4588744588744587,1.1746587059547335,0.0,1.5,2.0,3.0,5.0,231.0,2.1471861471861478,1.5308361895093847,0.0,1.0,2.0,3.0,6.0,207.0,324.39160947883954,268.41670192956263,26.914030546618577,168.69229102392097,243.06989604785167,392.10581854705254,2316.2817540535802,207.0,12.920878213831267,12.935759263964679,0.8881630080384131,4.346201955485174,7.913786153649211,16.221800964887926,80.21373837870141,231.0,-0.44849142474891773,0.5161339539525922,-2.665742507,-0.5207425069999998,-0.3607425070000003,-0.14574250700000002,0.20425749300000007
3_seg24,417.0,450.64028776978415,501.93852587504114,67.0,167.0,266.0,500.0,2898.0,503.0,35.157057654075544,17.14007166449429,17.0,17.0,33.0,50.0,117.0,241.0,2.4522821576763487,1.1720730296026745,0.0,1.0,2.0,3.0,5.0,241.0,2.1410788381742742,1.5291655124910375,0.0,1.0,2.0,3.0,6.0,215.0,322.8892731402333,264.09591952883017,26.914030546618577,168.69229102392097,244.09889994200185,388.9680828872743,2316.2817540535802,215.0,12.969277355256429,12.759459489650036,0.8881630080384131,4.419309238187383,8.00014558366336,16.854056561906088,80.21373837870141,241.0,-0.4424852455892117,0.5082103733108979,-2.665742507,-0.5157425069999997,-0.3607425070000003,-0.14574250700000002,0.20425749300000007
3_seg25,440.0,444.30909090909086,491.8292478378898,67.0,167.0,258.0,500.0,2898.0,528.0,35.51136363636363,17.75235141269071,17.0,17.0,33.0,50.0,150.0,251.0,2.4780876494023905,1.1603955912906825,0.0,2.0,2.0,3.0,5.0,251.0,2.1553784860557768,1.5085625463252423,0.0,1.0,2.0,3.0,6.0,231.0,314.82945739882064,257.1631855234755,26.914030546618577,168.69229102392097,243.06989604785167,373.0557601760125,2316.2817540535802,231.0,12.72497522752052,12.525322085208106,0.8881630080384131,4.419309238187383,8.055263698086058,16.221800964887926,80.21373837870141,251.0,-0.43968673010756976,0.5008163145071195,-2.665742507,-0.5157425069999997,-0.35574250700000043,-0.14574250700000002,0.20425749300000007
3_seg26,460.0,443.4934782608696,487.24506988507216,67.0,167.0,266.0,500.0,2898.0,549.0,35.39890710382514,17.719305698131524,17.0,17.0,33.0,50.0,150.0,261.0,2.4942528735632186,1.1589806185914229,0.0,2.0,3.0,3.0,5.0,261.0,2.153256704980843,1.4908306045763244,0.0,1.0,2.0,3.0,6.0,243.0,319.7841331001879,265.94584005235265,26.914030546618577,169.8169164718568,243.33642001515383,373.0557601760125,2316.2817540535802,243.0,12.596828088754592,12.309980227927833,0.8881630080384131,4.487680169165424,8.055263698086058,16.221800964887926,80.21373837870141,261.0,-0.43739001657854415,0.49359490386224003,-2.665742507,-0.5157425069999997,-0.35574250700000043,-0.14574250700000002,0.20425749300000007
3_seg27,475.0,447.2652631578948,486.58063060270484,67.0,167.0,266.0,500.0,2898.0,567.0,35.3668430335097,17.783627711303954,17.0,17.0,33.0,50.0,150.0,271.0,2.487084870848709,1.1477914332542052,0.0,2.0,2.0,3.0,5.0,271.0,2.140221402214022,1.4740616434115932,0.0,1.0,2.0,3.0,6.0,252.0,321.67300957233016,266.4326765253111,26.914030546618577,169.85042724839872,243.71765997857784,375.9161076380974,2316.2817540535802,252.0,12.649045549778245,12.313675468057307,0.8881630080384131,4.496911558332535,8.02770464087471,16.38160952889884,80.21373837870141,271.0,-0.4309639092140222,0.486722548982885,-2.665742507,-0.5132425069999997,-0.3607425070000003,-0.14324250700000007,0.20425749300000007
3_seg28,493.0,446.4421906693712,483.50000547001054,67.0,167.0,266.0,500.0,2898.0,589.0,35.458404074702884,17.64686820125986,17.0,17.0,33.0,50.0,150.0,281.0,2.4875444839857654,1.1498546580421591,0.0,2.0,2.0,3.0,5.0,281.0,2.1423487544483986,1.4739476267857592,0.0,1.0,2.0,3.0,6.0,264.0,321.95808325273487,263.37470648996003,26.914030546618577,169.22109297134696,244.68545463884163,384.02333568096003,2316.2817540535802,264.0,12.718345905554152,12.23666832651484,0.8881630080384131,4.645350255723585,8.074620003081773,16.673920884631375,80.21373837870141,281.0,-0.4243546066441282,0.4803009053814271,-2.665742507,-0.5057425069999999,-0.3607425069999999,-0.14074250700000013,0.20425749300000007
3_seg29,513.0,444.45614035087715,479.18425406319983,67.0,167.0,266.0,500.0,2898.0,610.0,35.414754098360646,17.585823668802234,17.0,17.0,33.0,50.0,150.0,291.0,2.4982817869415808,1.139796020609905,0.0,2.0,2.0,3.0,5.0,291.0,2.140893470790378,1.4683128574091708,0.0,1.0,2.0,3.0,6.0,275.0,320.885301313617,259.7479197468059,26.914030546618577,168.69229102392097,245.27200933568142,386.64087710008164,2316.2817540535802,275.0,12.72243719120313,12.147058462851719,0.8881630080384131,4.630343978804889,8.093976308077487,17.27405853455108,80.21373837870141,291.0,-0.42246072005841934,0.474110022490309,-2.665742507,-0.5032425070000001,-0.3607425070000003,-0.14074250700000013,0.20425749300000007
3_seg3,58.0,390.56896551724134,433.1423376143215,83.0,150.0,200.0,428.75,2215.0,75.0,35.12,16.917095143910142,17.0,17.0,33.0,50.0,83.0,31.0,2.4838709677419355,1.3873468141729013,0.0,1.0,2.0,3.5,5.0,31.0,2.548387096774193,2.0629866646429456,0.0,1.0,3.0,4.0,6.0,23.0,381.1989148311084,289.0916288894355,110.29741556266843,186.3228991716679,265.0672322058616,498.46749613926613,1313.348952585144,23.0,17.648524178771318,17.126016229187446,1.9434808310308025,6.7678456606621635,10.919485939191567,21.487178172958973,65.6674476292572,31.0,-0.4455812166774194,0.5360324677215113,-2.665742507,-0.6407425070000001,-0.2657425069999997,-0.13824250699999996,0.06425749299999994
3_seg30,534.0,441.2022471910112,472.566788825804,67.0,167.0,266.0,500.0,2898.0,635.0,35.36220472440945,17.548881389813186,17.0,17.0,33.0,50.0,150.0,301.0,2.5083056478405314,1.1331802385034175,0.0,2.0,2.0,3.0,5.0,301.0,2.1528239202657806,1.4775769575758981,0.0,1.0,2.0,3.0,6.0,284.0,321.12251882548765,258.3675863531154,26.914030546618577,169.85042724839872,246.12725054565826,383.64845905716766,2316.2817540535802,284.0,12.780856324275813,12.334960240403802,0.8881630080384131,4.650748994520709,8.122199268006723,17.049590281117517,80.21373837870141,301.0,-0.4227358624817276,0.4683093848682761,-2.665742507,-0.5057425069999999,-0.3607425070000003,-0.14074250700000013,0.20425749300000007
3_seg31,557.0,434.97845601436273,464.5878999728781,67.0,167.0,266.0,500.0,2898.0,661.0,35.635400907715585,17.737100802467925,17.0,17.0,33.0,50.0,150.0,311.0,2.530546623794212,1.1379945675276466,0.0,2.0,2.0,3.0,5.0,311.0,2.167202572347267,1.4693705765021077,0.0,1.0,2.0,3.0,6.0,296.0,319.00148756008883,255.55163754973407,26.914030546618577,167.97180358007472,245.4774695432216,386.2660004762892,2316.2817540535802,296.0,12.678549557517755,12.230302955673118,0.8881630080384131,4.576784305600534,8.074620003081773,17.244193225503295,80.21373837870141,311.0,-0.4249386484790997,0.4687763722830645,-2.665742507,-0.5107425069999998,-0.3607425070000003,-0.14324250700000007,0.20425749300000007
