,FD_count,FD_mean,FD_std,FD_min,FD_1st,FD_median,FD_3rd,FD_max,SD_count,SD_mean,SD_std,SD_min,SD_1st,SD_median,SD_3rd,SD_max,FR_count,FR_mean,FR_std,FR_min,FR_1st,FR_median,FR_3rd,FR_max,SR_count,SR_mean,SR_std,SR_min,SR_1st,SR_median,SR_3rd,SR_max,SV_count,SV_mean,SV_std,SV_min,SV_1st,SV_median,SV_3rd,SV_max,SA_count,SA_mean,SA_std,SA_min,SA_1st,SA_median,SA_3rd,SA_max,PD_count,PD_mean,PD_std,PD_min,PD_1st,PD_median,PD_3rd,PD_max
2_seg16,256.0,571.0390625,661.3436637674789,67.0,200.0,333.0,641.25,4930.0,296.0,31.89864864864865,13.964720616484696,17.0,17.0,33.0,33.0,83.0,161.0,2.4720496894409942,1.1239556919716756,0.0,2.0,2.0,3.0,5.0,161.0,1.8757763975155282,1.4737611915400135,0.0,1.0,2.0,3.0,6.0,205.0,301.75212649387544,218.10594674241332,64.67074473814996,194.94092462407718,241.9502579867841,334.2541206773708,1822.616529915018,205.0,8.840482646723641,5.6654267741207125,1.0994026605485494,5.151329604673159,7.170698804912564,10.578364434939962,30.984481008555303,161.0,0.09313015338509334,0.3517519594739862,-3.026124505,-0.03612450499999964,0.1288754950000004,0.2488754950000005,0.7388754950000003
2_seg17,273.0,571.7838827838827,665.2689146930943,67.0,200.0,333.0,633.0,4930.0,316.0,31.83544303797468,14.10318471722517,17.0,17.0,33.0,33.0,83.0,171.0,2.47953216374269,1.1289723660795128,0.0,2.0,2.0,3.0,5.0,171.0,1.8888888888888888,1.4929025989442983,0.0,1.0,2.0,3.0,6.0,219.0,303.54313310611127,224.3519889030169,64.67074473814996,193.0124041233421,241.9502579867841,333.9403553422695,1822.616529915018,219.0,8.77662875148689,5.636833033343402,1.0994026605485494,5.135086096067114,7.170698804912564,10.601313719459236,30.984481008555303,171.0,0.09846613827485397,0.3512697249645101,-3.026124505,-0.03612450499999964,0.1338754950000003,0.26137549500000024,0.7388754950000003
2_seg18,295.0,554.6033898305085,651.6950546123218,67.0,200.0,316.0,616.0,4930.0,342.0,32.0,14.17444729122551,17.0,17.0,33.0,33.0,83.0,181.0,2.50828729281768,1.1285132034396543,0.0,2.0,2.0,3.0,5.0,181.0,1.9337016574585637,1.5077658598983517,0.0,1.0,2.0,3.0,6.0,237.0,306.58722489178695,217.91382055505431,64.67074473814996,196.02786403381225,251.80558205006284,349.2112419676698,1822.616529915018,237.0,8.993470848263756,5.639366100931357,1.0994026605485494,5.271706128682647,7.300377835853039,10.823846480271973,30.984481008555303,181.0,0.09318488726519354,0.3505114411988505,-3.026124505,-0.03612450499999964,0.1338754950000003,0.2588754950000003,0.7388754950000003
2_seg19,305.0,542.8622950819672,644.3049759450954,67.0,200.0,300.0,600.0,4930.0,352.0,32.18465909090909,14.403920521135086,17.0,17.0,33.0,33.0,83.0,183.0,2.546448087431694,1.1371721028591262,1.0,2.0,2.0,3.0,5.0,183.0,1.9672131147540983,1.511500380214143,0.0,1.0,2.0,3.0,6.0,244.0,308.76542663451784,218.41997540256767,64.67074473814996,195.75612918137853,251.94879243651008,354.40672865198843,1822.616529915018,244.0,9.202635829998972,5.932565787909567,1.0994026605485494,5.379951234066354,7.371272996818871,11.014854598265725,38.788085821796095,183.0,0.11237276275956304,0.2611798225701376,-0.791124505,-0.03112450499999975,0.13887549500000018,0.26137549500000024,0.7388754950000003
2_seg2,38.0,470.7105263157895,561.7347603338101,67.0,183.0,291.5,524.75,3115.0,42.0,30.952380952380953,13.42359113914186,17.0,17.0,33.0,33.0,67.0,21.0,2.7142857142857144,1.48804761828569,0.0,1.0,3.0,4.0,5.0,21.0,2.0,1.6733200530681511,0.0,0.0,2.0,3.0,5.0,27.0,287.00216572103244,165.34516585682562,83.96916531748961,203.83144254536342,234.8500126584992,343.39419118849594,916.1390194243652,27.0,7.846287753061284,4.884251505708035,2.7709824554771574,4.8939472481345545,6.880213966025917,8.08285890318816,24.95208964484014,21.0,-0.07255307642857131,0.7568737392345286,-3.026124505,0.0038754949999999506,0.17387549500000032,0.2888754950000001,0.4538754950000001
2_seg3,56.0,485.66071428571433,517.1184944842548,67.0,183.0,300.0,578.5,3115.0,62.0,30.403225806451612,13.52042738365545,17.0,17.0,33.0,33.0,67.0,31.0,2.7096774193548385,1.3950758255879088,0.0,2.0,3.0,4.0,5.0,31.0,2.0,1.6931233465600393,0.0,1.0,2.0,3.0,6.0,43.0,278.6888763804905,141.19539189519173,83.96916531748961,203.83144254536342,254.46649709632615,308.60163495609106,916.1390194243652,43.0,7.9134716665159806,4.932783761089011,2.7709824554771574,4.802445994421465,6.7865706203053895,8.747308201055711,24.95208964484014,31.0,-0.03644708564516114,0.6255689883136671,-3.026124505,-0.0436245049999997,0.12387549500000004,0.2463754950000001,0.4538754950000001
2_seg4,74.0,505.24324324324317,530.2477790104374,67.0,183.0,300.0,603.5,3115.0,83.0,30.14457831325301,13.22980055351801,17.0,17.0,33.0,33.0,67.0,41.0,2.6829268292682933,1.3497967326646612,0.0,2.0,3.0,4.0,5.0,41.0,2.048780487804878,1.7168462294596318,0.0,1.0,2.0,3.0,6.0,59.0,283.7087679452032,147.40571318489108,83.96916531748961,205.56307210377616,234.8500126584992,304.9252666873221,916.1390194243652,59.0,7.941817105421532,4.5012059533756865,2.7062527757921417,4.860551313085655,6.929161578026166,9.56277921556938,24.95208964484014,41.0,-0.0323440171951218,0.5424133346533399,-3.026124505,-0.061124505,0.013875495000000182,0.20387549500000013,0.4538754950000001
2_seg5,88.0,518.1590909090909,521.9085198909827,67.0,183.0,300.0,616.0,3115.0,98.0,30.969387755102037,13.607497994971284,17.0,17.0,33.0,33.0,67.0,51.0,2.607843137254902,1.281849154503743,0.0,2.0,2.0,4.0,5.0,51.0,1.9411764705882355,1.6298682732771057,0.0,1.0,2.0,3.0,6.0,70.0,291.9899271625732,144.47837086550038,83.96916531748961,207.8871340128859,255.68876780090844,320.40794303483455,916.1390194243652,70.0,8.340816096242701,4.567614402012412,2.7062527757921417,5.41767164890895,7.055174397695151,10.237444556095467,24.95208964484014,51.0,-0.04916372068627437,0.4978976585919767,-3.026124505,-0.06362450499999994,0.013875495000000182,0.18137549500000014,0.4538754950000001
2_seg6,105.0,545.9619047619046,659.5142577890991,67.0,183.0,300.0,616.0,4930.0,117.0,31.05982905982906,13.331509601181313,17.0,17.0,33.0,33.0,67.0,61.0,2.6065573770491803,1.2420237319873049,0.0,2.0,3.0,4.0,5.0,61.0,1.9344262295081969,1.5902709670474022,0.0,1.0,2.0,3.0,6.0,85.0,297.6923050571874,167.59718871552752,83.96916531748961,206.68753190628325,254.46649709632615,349.2112419676698,1117.1899380947355,85.0,8.469662126436878,4.676630931674689,2.7062527757921417,5.368424574765598,7.170698804912564,10.334376595314161,24.95208964484014,61.0,-0.025796636147540845,0.4618286739081018,-3.026124505,-0.061124505,0.028875494999999862,0.188875495,0.4538754950000001
2_seg7,118.0,547.0847457627119,644.2482079451469,67.0,183.0,300.0,653.5,4930.0,131.0,31.435114503816795,13.841464593827224,17.0,17.0,33.0,33.0,67.0,71.0,2.5352112676056344,1.2051198626276969,0.0,2.0,2.0,3.0,5.0,71.0,1.8732394366197185,1.5206162046522806,0.0,1.0,2.0,3.0,6.0,95.0,289.48610999199826,164.41973186364808,83.96916531748961,198.07885634704215,243.11602847488368,335.5793028622972,1117.1899380947355,95.0,8.165697402200239,4.581239783037024,2.2363894648347937,5.034472455268781,7.07841765868186,9.791671071483384,24.95208964484014,71.0,-0.005772392323943511,0.4355048990569632,-3.026124505,-0.04612450499999987,0.038875495000000086,0.19387549500000006,0.4638754950000004
2_seg8,140.0,521.0857142857143,603.8545668651902,67.0,183.0,300.0,574.5,4930.0,157.0,31.222929936305732,13.834923630915522,17.0,17.0,33.0,33.0,67.0,81.0,2.592592592592593,1.1914044000441009,0.0,2.0,3.0,3.0,5.0,81.0,1.9753086419753083,1.5081056713802858,0.0,1.0,2.0,3.0,6.0,112.0,310.1992450787241,226.9364577845984,83.96916531748961,196.03795171325316,243.67738985547703,362.838775500122,1822.616529915018,112.0,8.671199867969017,5.48842805670574,2.2363894648347937,5.082426797653831,7.1817372710150815,10.043580477658077,30.984481008555303,81.0,-0.0046430235185183685,0.409229798252495,-3.026124505,-0.04612450499999987,0.0338754950000002,0.17887549500000022,0.4638754950000004
2_seg9,155.0,530.2967741935482,591.8085331630422,67.0,200.0,300.0,616.0,4930.0,173.0,31.017341040462426,13.359725134879339,17.0,17.0,33.0,33.0,67.0,91.0,2.5824175824175826,1.1744117588150158,0.0,2.0,2.0,3.5,5.0,91.0,1.934065934065934,1.4666833165888098,0.0,1.0,2.0,3.0,6.0,125.0,307.07008625950215,239.21006923930943,64.67074473814996,188.5277664061704,234.8500126584992,349.2112419676698,1822.616529915018,125.0,8.508724389685915,5.4945944297960585,1.0994026605485494,4.938563770498682,7.0319311367084385,9.94664843843938,30.984481008555303,91.0,0.010249121373626529,0.393211892223,-3.026124505,-0.04612450499999987,0.038875495000000086,0.19137549499999995,0.4638754950000004
3_seg1,25.0,345.12,275.31955978462554,67.0,200.0,266.0,433.0,1216.0,27.0,33.925925925925924,14.147372482130672,17.0,17.0,33.0,50.0,67.0,11.0,2.8181818181818183,1.2504544628399563,0.0,2.0,3.0,4.0,4.0,11.0,2.5454545454545454,1.6949121725703884,0.0,1.5,2.0,3.5,6.0,15.0,283.23857423967564,150.68673750167255,105.67041002312136,172.4923319763293,259.3287305985353,390.04320771460266,536.3809332135123,15.0,12.543360844037712,9.890376205462251,3.043533573408888,4.624984319038209,9.0526078482645,18.65908250114977,34.2555166380837,11.0,-0.6497183742727272,0.9964696775024408,-3.197445647,-0.7074456469999999,-0.4524456469999998,-0.24744564699999996,0.4875543530000002
3_seg10,217.0,393.8387096774193,423.74374984377135,67.0,167.0,250.0,416.0,3398.0,259.0,34.722007722007724,16.88997507307019,17.0,17.0,33.0,50.0,100.0,101.0,2.9702970297029703,1.2841763550584044,0.0,2.0,3.0,4.0,6.0,101.0,2.603960396039604,1.7034036980163691,0.0,1.0,3.0,4.0,8.0,138.0,324.8450442810124,264.53758938614874,63.212245809277036,171.09780657293044,247.04127398562224,409.2693665612423,1843.90240516068,138.0,12.965225569669304,11.552355302249858,1.0746081787577098,3.9297691603251095,8.523071686974008,20.398521638923683,45.03520984543718,101.0,-0.23853475591089096,0.43193784504277705,-3.197445647,-0.3624456469999999,-0.13244564699999994,-0.017445647000000175,0.4875543530000002
3_seg11,241.0,389.7427385892116,421.79049919061583,67.0,167.0,250.0,416.0,3398.0,284.0,34.48943661971831,16.845899807298018,17.0,17.0,33.0,50.0,100.0,111.0,2.981981981981982,1.286164007511427,0.0,2.0,3.0,4.0,6.0,111.0,2.5945945945945947,1.6753744676577849,0.0,1.0,3.0,4.0,8.0,154.0,327.3888139138808,274.126016527398,32.877631645195564,166.82674519319315,243.27880777648332,409.2693665612423,1843.90240516068,154.0,12.689321916268401,11.452769699246252,0.5589197379683245,3.8750663532021874,8.472877418048455,20.12787503098008,45.03520984543718,111.0,-0.22357177312612606,0.42010587663581617,-3.197445647,-0.3424456469999999,-0.1274456469999996,-0.012445646999999838,0.4875543530000002
3_seg12,262.0,391.4961832061069,427.68120891672584,67.0,167.0,250.0,416.0,3398.0,311.0,34.347266881028936,16.935027184264293,17.0,17.0,33.0,50.0,100.0,121.0,2.975206611570248,1.2679564261529612,0.0,2.0,3.0,4.0,6.0,121.0,2.603305785123967,1.6905587776579238,0.0,1.0,3.0,4.0,8.0,169.0,336.2266696409526,271.206849092519,32.877631645195564,173.20027604849426,246.46988029861092,424.1524577032852,1843.90240516068,169.0,13.089474661356471,11.67864112468592,0.5589197379683245,3.922574689039173,8.48829526419635,20.473046327089484,45.03520984543718,121.0,-0.20571010980991725,0.4077763432854469,-3.197445647,-0.297445647,-0.10744564700000003,-0.007445646999999944,0.4875543530000002
3_seg13,285.0,389.52982456140353,415.5205923461574,67.0,167.0,250.0,433.0,3398.0,349.0,33.11747851002865,17.089704450970462,17.0,17.0,33.0,50.0,100.0,131.0,2.977099236641221,1.2370290019295411,0.0,2.0,3.0,4.0,6.0,131.0,2.6946564885496183,1.7226684567441934,0.0,1.5,3.0,4.0,8.0,181.0,332.72329659841074,267.96242547253655,32.877631645195564,173.20027604849426,244.9702814134317,411.6667529074948,1843.90240516068,181.0,12.766517825817894,11.626142886053007,0.5589197379683245,3.871742916268639,8.133506049854159,20.174947574426266,45.03520984543718,131.0,-0.19351434929007624,0.39694409974278577,-3.197445647,-0.2949456469999998,-0.10244564700000014,0.005054353000000234,0.4875543530000002
3_seg14,303.0,397.6204620462046,428.3484738814964,67.0,167.0,250.0,433.0,3398.0,368.0,33.08152173913044,16.930500212929818,17.0,17.0,33.0,50.0,100.0,141.0,2.9574468085106385,1.241383677454499,0.0,2.0,3.0,4.0,6.0,141.0,2.6382978723404253,1.7249289664243357,0.0,1.0,3.0,4.0,8.0,195.0,327.1671308872684,263.16976782976656,32.877631645195564,171.16957100300232,241.87762913744325,408.2844750422889,1843.90240516068,195.0,12.5613698399533,11.612570406400016,0.5589197379683245,3.8783897901357363,8.07443955171227,19.430976893297263,45.03520984543718,141.0,-0.1832257888439715,0.3858706684184405,-3.197445647,-0.2874456469999997,-0.09244564699999992,0.02255435299999986,0.4875543530000002
3_seg15,321.0,403.398753894081,425.9973186517051,67.0,183.0,250.0,450.0,3398.0,387.0,32.963824289405686,16.783094561406983,17.0,17.0,33.0,50.0,100.0,151.0,2.9337748344370866,1.2256637612449586,0.0,2.0,3.0,4.0,6.0,151.0,2.589403973509934,1.7059563229219672,0.0,1.0,3.0,4.0,8.0,209.0,323.9643313087977,259.2189024012961,32.877631645195564,171.31309986314596,238.64535425499957,399.73314801283055,1843.90240516068,209.0,12.33259892200706,11.453391246005053,0.5589197379683245,3.8241568022899024,7.838962962581473,18.176197642943688,45.03520984543718,151.0,-0.17115425627152306,0.3765768905886105,-3.197445647,-0.274945647,-0.08744564699999957,0.02505435299999981,0.4875543530000002
3_seg16,341.0,404.5513196480938,450.1672380476935,67.0,183.0,250.0,433.0,3548.0,410.0,33.02926829268293,16.773745988166162,17.0,17.0,33.0,50.0,100.0,161.0,2.9378881987577636,1.2434299386866798,0.0,2.0,3.0,4.0,6.0,161.0,2.571428571428572,1.7055581407353346,0.0,1.0,3.0,4.0,8.0,221.0,333.4001658866158,273.14659678526556,32.877631645195564,171.7379424031869,244.9702814134317,406.3146920043821,1843.90240516068,221.0,12.550971810743256,11.44539102669893,0.5589197379683245,3.871742916268639,8.133506049854159,19.986657400641533,45.03520984543718,161.0,-0.18219719979503093,0.3823928776640573,-3.197445647,-0.2874456469999997,-0.08744564699999957,0.01755435299999997,0.4875543530000002
3_seg17,350.0,421.32,496.93452308048234,67.0,183.0,250.0,450.0,4330.0,420.0,33.19285714285714,16.693315267899337,17.0,17.0,33.0,50.0,100.0,171.0,2.8771929824561404,1.242438429369437,0.0,2.0,3.0,4.0,6.0,171.0,2.47953216374269,1.7058349043850145,0.0,1.0,2.0,4.0,8.0,229.0,332.8973143960144,269.2979618365703,32.877631645195564,173.20027604849426,246.46988029861092,399.73314801283055,1843.90240516068,229.0,12.561678691190615,11.326593271680704,0.5589197379683245,3.922574689039173,8.171218033196906,19.560109098404926,45.03520984543718,171.0,-0.17475558852046774,0.3734116367094049,-3.197445647,-0.274945647,-0.08744564699999957,0.020054352999999917,0.4875543530000002
3_seg18,361.0,435.10526315789474,508.5722935608838,67.0,183.0,250.0,466.0,4330.0,432.0,33.19675925925926,16.612149654857028,17.0,17.0,33.0,50.0,100.0,181.0,2.834254143646409,1.2405814593465443,0.0,2.0,3.0,4.0,6.0,181.0,2.408839779005525,1.7122854388759536,0.0,1.0,2.0,4.0,8.0,236.0,330.5665963574997,266.12216313983805,32.877631645195564,172.75598991291835,246.5126730740564,396.77712861564333,1843.90240516068,236.0,12.46090272153658,11.221377216166477,0.5589197379683245,3.924668827214772,8.157205758815987,19.046499564065968,45.03520984543718,181.0,-0.17139592324309386,0.3640589127576148,-3.197445647,-0.2674456470000002,-0.08744564699999957,0.012554353000000074,0.4875543530000002
3_seg19,371.0,447.6630727762803,540.9965701147631,67.0,183.0,250.0,466.0,4330.0,443.0,33.34988713318285,16.555731157219487,17.0,17.0,33.0,50.0,100.0,191.0,2.7905759162303663,1.2599562161340423,0.0,2.0,3.0,4.0,6.0,191.0,2.3403141361256545,1.7333866777160047,0.0,1.0,2.0,4.0,8.0,241.0,334.0888567887965,265.92444831877117,32.877631645195564,173.20027604849426,246.76343892227482,406.3146920043821,1843.90240516068,241.0,12.694328132792844,11.326640356729172,0.5589197379683245,3.9373379213508284,8.301665095280587,19.986657400641533,45.03520984543718,191.0,-0.17168648469633496,0.35764628896119643,-3.197445647,-0.2674456470000002,-0.09244564699999992,0.010054353000000129,0.4875543530000002
3_seg2,60.0,266.8,221.32955717968608,67.0,145.75,217.0,304.0,1216.0,66.0,32.86363636363637,15.079161743317128,17.0,17.0,33.0,50.0,67.0,21.0,3.523809523809524,1.3645163106041502,0.0,3.0,4.0,4.0,6.0,21.0,3.238095238095238,1.8139669761261341,0.0,2.0,3.0,4.0,7.0,32.0,354.1290861812032,290.51777292607494,105.67041002312136,184.5342329710714,269.99956348002445,417.8707016229468,1611.2976652045393,32.0,13.778747586632225,10.7908493297119,2.1147942449118258,5.236473740022023,9.608713654895805,20.498993453621157,44.12476376388669,21.0,-0.5803027898571427,0.7722201296077619,-3.197445647,-0.7524456469999996,-0.4524456469999998,-0.20744564699999968,0.4875543530000002
3_seg20,384.0,455.71354166666674,562.7201570662143,67.0,183.0,258.0,466.0,4330.0,460.0,33.31304347826087,16.483762508811733,17.0,17.0,33.0,50.0,100.0,201.0,2.7611940298507465,1.254068007392015,0.0,2.0,3.0,4.0,6.0,201.0,2.308457711442786,1.7304271465313803,0.0,1.0,2.0,4.0,8.0,249.0,337.4228450427456,267.21167091903624,32.877631645195564,174.4866613719131,247.6126676726336,410.2542580801957,1843.90240516068,249.0,12.592057608262994,11.183561066982719,0.5589197379683245,3.9429760214805216,8.300156616615265,18.875296385952986,45.03520984543718,201.0,-0.17344067187562176,0.3504532850111758,-3.197445647,-0.2674456470000002,-0.09744564700000023,-0.002445646999999607,0.4875543530000002
3_seg21,412.0,444.91747572815535,546.8982370950298,67.0,183.0,250.0,466.0,4330.0,492.0,33.516260162601625,16.388913216343216,17.0,17.0,33.0,50.0,100.0,211.0,2.800947867298578,1.2490754874945371,0.0,2.0,3.0,4.0,6.0,211.0,2.350710900473933,1.71831505698783,0.0,1.0,2.0,4.0,8.0,265.0,341.08671517393236,267.26077142158,32.877631645195564,176.51282939894955,251.51989747318984,410.7264778085447,1843.90240516068,265.0,12.735770859326932,11.183612775692971,0.5589197379683245,3.9429760214805216,8.475371726412268,18.669355687267775,45.03520984543718,211.0,-0.18145038633649274,0.3524964774917593,-3.197445647,-0.277445647,-0.10244564700000014,-0.004945646999999775,0.4875543530000002
3_seg22,433.0,443.7598152424942,546.593743062909,67.0,183.0,266.0,450.0,4330.0,516.0,33.60658914728682,16.41590145488524,17.0,17.0,33.0,50.0,100.0,221.0,2.81447963800905,1.2493519504824948,0.0,2.0,3.0,4.0,6.0,221.0,2.3529411764705883,1.7115524428733941,0.0,1.0,2.0,4.0,8.0,278.0,345.1681783553797,282.63518570298237,32.877631645195564,174.99320337867218,251.54275321054317,411.43168413275725,2058.712777627188,278.0,12.845869282558244,11.27638479104024,0.5589197379683245,4.003134005732599,8.481833495304308,18.823811211281683,45.03520984543718,221.0,-0.17927822618552025,0.3481926243633613,-3.197445647,-0.2724456470000001,-0.10244564700000014,-0.002445647000000051,0.4875543530000002
3_seg23,446.0,451.32735426008975,555.1602182066691,67.0,183.0,266.0,466.0,4330.0,530.0,33.884905660377356,16.653137629354905,17.0,17.0,33.0,50.0,100.0,231.0,2.787878787878788,1.2486619979977536,0.0,2.0,3.0,4.0,6.0,231.0,2.311688311688312,1.7010973971533552,0.0,1.0,2.0,4.0,8.0,288.0,344.8704814525356,278.20763228165873,32.877631645195564,178.9142697609246,256.7538611529835,410.9615465832823,2058.712777627188,288.0,12.961115747165868,11.172265501171763,0.5589197379683245,4.043587868866393,8.561751551454481,19.6619412859007,45.03520984543718,231.0,-0.18008633964069248,0.3418065126296453,-3.197445647,-0.277445647,-0.10244564700000014,-0.007445646999999722,0.4875543530000002
3_seg24,468.0,448.83974358974365,544.1307331669548,67.0,183.0,266.0,466.0,4330.0,557.0,33.98204667863555,16.809438748969914,17.0,17.0,33.0,50.0,100.0,241.0,2.800829875518672,1.2423764761283382,0.0,2.0,3.0,4.0,6.0,241.0,2.33195020746888,1.6924390478961735,0.0,1.0,2.0,4.0,8.0,304.0,342.2996831090158,272.8532642821679,32.877631645195564,179.23110187761097,256.7538611529835,410.37231301228286,2058.712777627188,304.0,12.919831084883356,11.057277824821622,0.5589197379683245,4.0018943302734655,8.649425784528546,19.6619412859007,45.03520984543718,241.0,-0.1827983440954356,0.33657710248883344,-3.197445647,-0.28244564699999986,-0.10744564700000003,-0.012445646999999838,0.4875543530000002
3_seg25,490.0,445.8163265306122,535.1935939115706,67.0,183.0,266.0,466.0,4330.0,583.0,33.893653516295025,16.659796170727585,17.0,17.0,33.0,50.0,100.0,251.0,2.816733067729084,1.2451019574565576,0.0,2.0,3.0,4.0,6.0,251.0,2.3426294820717133,1.6811113758961156,0.0,1.0,2.0,4.0,8.0,323.0,348.40584018561583,284.2484435687358,32.877631645195564,180.68129155699935,257.22106861201064,410.4903679443702,2058.712777627188,323.0,12.843436062464454,10.874865949697071,0.5589197379683245,4.058030687970942,8.787749783969574,18.77232603661038,45.03520984543718,251.0,-0.18360102548605567,0.3371383392035919,-3.197445647,-0.277445647,-0.10744564700000003,-0.012445646999999838,0.4875543530000002
3_seg26,516.0,442.32945736434107,540.0229660564843,67.0,183.0,266.0,454.0,4330.0,613.0,34.00326264274062,16.69057077323785,17.0,17.0,33.0,50.0,100.0,261.0,2.835249042145594,1.2494856000220813,0.0,2.0,3.0,4.0,6.0,261.0,2.367816091954023,1.6832770867160078,0.0,1.0,2.0,4.0,8.0,344.0,351.5805457677484,283.11441005352526,32.877631645195564,185.05319244822545,259.00094738197237,412.642165494248,2058.712777627188,344.0,12.895832200443134,10.787004703722026,0.5589197379683245,4.097959272114692,9.146005828315984,18.45422038721805,45.03520984543718,261.0,-0.18296288837931024,0.33244059719464164,-3.197445647,-0.28244564699999986,-0.10744564700000003,-0.012445646999999838,0.4875543530000002
3_seg27,522.0,454.9214559386973,562.5214447261213,67.0,183.0,266.0,466.0,4330.0,619.0,33.996768982229405,16.69050044419317,17.0,17.0,33.0,50.0,100.0,271.0,2.7896678966789668,1.2546374275001038,0.0,2.0,3.0,4.0,6.0,271.0,2.3025830258302586,1.6900451362391553,0.0,1.0,2.0,4.0,8.0,349.0,350.31375648741516,281.61493567450964,32.877631645195564,181.76510997645028,259.0001435421684,411.6667529074948,2058.712777627188,349.0,12.863263856868453,10.790944620592132,0.5589197379683245,4.1002496434894935,9.0526078482645,18.382508620534814,45.03520984543718,271.0,-0.17823900493357922,0.32781235840963946,-3.197445647,-0.2699456470000001,-0.10244564700000014,-0.009945646999999893,0.4875543530000002
3_seg28,535.0,459.1214953271028,562.569188591782,67.0,183.0,266.0,466.0,4330.0,635.0,34.18897637795276,16.784556276297142,17.0,17.0,33.0,50.0,100.0,281.0,2.772241992882562,1.2441627815300478,0.0,2.0,3.0,4.0,6.0,281.0,2.277580071174377,1.6758246951111206,0.0,1.0,2.0,4.0,8.0,356.0,347.81086101431936,279.61684811495985,32.877631645195564,179.52252325643914,258.03404071688874,410.37231301228286,2058.712777627188,356.0,12.8184239699683,10.730601480117013,0.5589197379683245,4.115709010997056,9.016240752570964,18.24626683285794,45.03520984543718,281.0,-0.1784954690640568,0.3235101306787068,-3.197445647,-0.2724456470000001,-0.10244564700000014,-0.012445646999999838,0.4875543530000002
3_seg29,555.0,464.21441441441436,576.7677104776335,67.0,183.0,266.0,466.0,4330.0,656.0,34.08231707317073,16.62994424570755,17.0,17.0,33.0,50.0,100.0,291.0,2.77319587628866,1.2359987275898088,0.0,2.0,3.0,4.0,6.0,291.0,2.274914089347079,1.6692005859219512,0.0,1.0,2.0,4.0,8.0,372.0,354.0351369686306,286.64852938674943,32.877631645195564,181.22320076672486,259.6412575133946,412.642165494248,2058.712777627188,372.0,12.905658873654284,10.725316968496909,0.5589197379683245,4.26169607287589,9.097931539279195,18.704787662516765,45.03520984543718,291.0,-0.17529788067697585,0.3199169215757596,-3.197445647,-0.2699456470000001,-0.10244564700000014,-0.007445646999999944,0.4875543530000002
3_seg3,75.0,332.9066666666667,373.11613920243826,67.0,167.0,217.0,324.5,2215.0,85.0,32.188235294117646,14.60959739809601,17.0,17.0,33.0,50.0,67.0,31.0,3.129032258064516,1.3842431261371917,0.0,2.0,3.0,4.0,6.0,31.0,2.838709677419355,1.8456575015162555,0.0,1.0,3.0,4.0,7.0,42.0,335.96273770118614,270.332934903372,105.67041002312136,179.71481749744584,261.5206748421249,398.74780821376817,1611.2976652045393,42.0,12.578012398712273,10.950899272206408,2.1147942449118258,4.414222789597621,8.877562139046539,15.121970149545731,44.12476376388669,31.0,-0.4477682276451612,0.6669769304904417,-3.197445647,-0.5799456469999997,-0.3624456469999999,-0.09994564699999996,0.4875543530000002
3_seg30,566.0,468.46289752650176,587.3659647077587,67.0,183.0,266.0,466.0,4330.0,668.0,34.119760479041915,16.65364695086733,17.0,17.0,33.0,50.0,100.0,301.0,2.7475083056478407,1.2393689674309205,0.0,2.0,3.0,4.0,6.0,301.0,2.242524916943521,1.6785863904519214,0.0,1.0,2.0,4.0,8.0,379.0,354.30805383630513,285.77499900544984,32.877631645195564,179.4475733753297,259.4159971025838,416.41647134262496,2058.712777627188,379.0,12.948288210232905,10.840941132281673,0.5589197379683245,4.319429601690857,9.0526078482645,18.740219637765755,45.03520984543718,301.0,-0.17296059716611287,0.31768955067656984,-3.197445647,-0.2724456470000001,-0.10244564700000014,-0.007445646999999944,0.4875543530000002
3_seg31,592.0,461.31081081081084,577.054274648145,67.0,183.0,266.0,466.0,4330.0,694.0,33.97406340057637,16.618351316913692,17.0,17.0,33.0,50.0,100.0,311.0,2.7717041800643085,1.255685132076491,0.0,2.0,3.0,4.0,6.0,311.0,2.257234726688103,1.6881190351938204,0.0,1.0,2.0,4.0,8.0,398.0,356.89053848039595,290.5359067266318,32.877631645195564,182.861137467042,263.4055748935908,416.8405053866838,2058.712777627188,398.0,12.883709866324693,10.700208784890275,0.5589197379683245,4.387610649979882,9.097931539279195,18.337094691309193,45.03520984543718,311.0,-0.17318519683922814,0.31654195004839697,-3.197445647,-0.2699456470000001,-0.10244564700000014,-0.007445646999999722,0.4875543530000002
3_seg32,620.0,452.9983870967742,567.5265453192321,67.0,183.0,266.0,466.0,4330.0,748.0,33.406417112299465,16.59665815290916,17.0,17.0,33.0,50.0,100.0,321.0,2.794392523364486,1.24803584000778,0.0,2.0,3.0,4.0,6.0,321.0,2.355140186915888,1.86037128240876,0.0,1.0,2.0,4.0,12.0,411.0,356.6765771510965,291.73026141082073,32.877631645195564,179.4475733753297,259.95378442825387,418.1819419517987,2058.712777627188,411.0,12.924893586951766,10.897178383904137,0.5589197379683245,4.184023824737031,9.0526078482645,18.525932153901294,45.03520984543718,321.0,-0.1770562389003114,0.3136903644718165,-3.197445647,-0.28244564699999986,-0.10744564700000003,-0.007445646999999944,0.4875543530000002
