,FD_count,FD_mean,FD_std,FD_min,FD_1st,FD_median,FD_3rd,FD_max,SD_count,SD_mean,SD_std,SD_min,SD_1st,SD_median,SD_3rd,SD_max,FR_count,FR_mean,FR_std,FR_min,FR_1st,FR_median,FR_3rd,FR_max,SR_count,SR_mean,SR_std,SR_min,SR_1st,SR_median,SR_3rd,SR_max,SV_count,SV_mean,SV_std,SV_min,SV_1st,SV_median,SV_3rd,SV_max,SA_count,SA_mean,SA_std,SA_min,SA_1st,SA_median,SA_3rd,SA_max,PD_count,PD_mean,PD_std,PD_min,PD_1st,PD_median,PD_3rd,PD_max
3_seg9,198.0,416.09595959595964,348.1975136492377,83.0,183.0,291.5,550.0,1982.0,200.0,31.095,12.167423968537907,17.0,17.0,33.0,33.0,100.0,91.0,3.021978021978022,1.2108584831342872,0.0,2.0,3.0,4.0,6.0,91.0,2.241758241758242,1.3024818987068865,0.0,1.0,2.0,3.0,6.0,172.0,281.92047061404634,162.66327910019857,45.13638422787529,197.86297675524318,256.960245034295,317.2446634344712,1369.6343499572686,172.0,8.666790033256547,5.180270851275671,1.3039283501602763,4.993781626902524,7.493884271496215,10.469073893337546,32.530244770537834,91.0,0.4302892332386801,0.4718085252443882,-2.7849305469811,0.3675694530189,0.5150694530188997,0.6800694530188998,0.8950694530188996
4_seg1,24.0,457.29166666666674,721.6375989895223,83.0,145.75,233.0,379.0,3548.0,22.0,43.90909090909091,17.498051839613982,17.0,33.0,50.0,50.0,83.0,11.0,2.8181818181818183,1.721521525754576,0.0,1.5,3.0,4.0,5.0,11.0,2.090909090909091,1.4459976109624424,0.0,1.0,3.0,3.0,4.0,16.0,222.15789989674028,80.81846316602808,85.42125206182796,169.57412079318908,211.65057930986802,267.1728070498467,382.99498123655474,16.0,11.029573980799752,7.06962450066905,1.4521612850510754,6.961248915720935,8.744126368314955,12.32315864634049,27.099488444435053,11.0,-0.4476578197083729,0.8349621657187936,-2.7849305469811,-0.5374305469811003,-0.3599305469811003,0.03006945301889985,0.19006945301889955
4_seg10,208.0,426.125,500.21196835444084,83.0,183.0,266.0,416.0,3548.0,244.0,34.60655737704918,16.241772783822075,17.0,17.0,33.0,50.0,100.0,101.0,2.8613861386138613,1.3040682725248478,0.0,2.0,3.0,4.0,6.0,101.0,2.4752475247524752,1.5658483924437931,0.0,1.0,3.0,3.0,6.0,154.0,288.90097726957197,224.67562324127903,76.33425810806425,174.19770041088105,233.51300280965782,319.5656941929767,1646.1750285516105,154.0,10.902935715270276,9.413081596484735,1.4521612850510754,5.469533776877576,8.189802842746229,13.081480197211375,56.17694851123307,101.0,-0.10428698262466443,0.3415074401578512,-2.7849305469811,-0.2149305469810998,-0.029930546981100207,0.08006945301890013,0.26006945301889983
4_seg11,243.0,399.02057613168716,468.3546763732143,67.0,183.0,266.0,374.5,3548.0,281.0,35.26690391459075,16.069601093636138,17.0,17.0,33.0,50.0,100.0,111.0,3.0,1.3348476249438292,0.0,2.0,3.0,4.0,6.0,111.0,2.5945945945945947,1.5688929413522967,0.0,1.0,3.0,4.0,6.0,185.0,295.20874341506334,221.7493059815937,76.33425810806425,175.03436576095874,235.5294124903981,327.5217316957919,1646.1750285516105,185.0,11.366097969332616,9.416118117226917,1.4521612850510754,5.526159900112068,8.717999318735789,13.720471876566071,56.17694851123307,111.0,-0.10700261905317217,0.3281771060574045,-2.7849305469811,-0.20993054698109992,-0.04993054698109978,0.06256945301889982,0.26006945301889983
4_seg12,262.0,406.83206106870233,479.6229066756469,67.0,183.0,266.0,383.0,3548.0,300.0,35.35666666666667,15.766782391433528,17.0,17.0,33.0,50.0,100.0,121.0,2.975206611570248,1.31948733679256,0.0,2.0,3.0,4.0,6.0,121.0,2.5454545454545454,1.570562531918633,0.0,1.0,3.0,3.0,6.0,203.0,289.99425610124354,213.96835197735328,38.1322799041084,174.97308027764942,237.77284368318385,323.0695762391599,1646.1750285516105,203.0,11.094223300203076,9.096193370869068,1.258365236835577,5.537556883154887,8.717999318735789,13.333976293813071,56.17694851123307,121.0,-0.10240988582407533,0.3169346173154529,-2.7849305469811,-0.19993054698110013,-0.04493054698109989,0.05506945301889976,0.26006945301889983
4_seg13,270.0,429.19259259259263,518.5665902226176,67.0,183.0,266.0,395.75,3548.0,311.0,35.28617363344051,15.773347318634373,17.0,17.0,33.0,50.0,100.0,131.0,2.8778625954198467,1.3244615786358027,0.0,2.0,3.0,4.0,6.0,131.0,2.435114503816794,1.5840514591545187,0.0,1.0,3.0,3.0,6.0,209.0,287.5616755277793,212.12621869566382,38.1322799041084,174.29217531726363,237.77284368318385,319.63929170199395,1646.1750285516105,209.0,10.940427566859503,9.026656677190461,1.258365236835577,5.4530932185379415,8.578976192325506,13.195100066750236,56.17694851123307,131.0,-0.10206795156125276,0.3059380471060409,-2.7849305469811,-0.17993054698110011,-0.05493054698110012,0.05506945301889976,0.26006945301889983
4_seg14,285.0,436.52982456140353,533.0034187074623,67.0,183.0,266.0,400.0,3548.0,331.0,35.066465256797585,15.681927232013063,17.0,17.0,33.0,50.0,100.0,141.0,2.8368794326241136,1.3396380826561078,0.0,2.0,3.0,4.0,6.0,141.0,2.4113475177304964,1.625998251562123,0.0,1.0,3.0,3.0,7.0,220.0,283.4518251470277,208.47321661300882,38.1322799041084,173.80049884537453,235.52152931215028,318.80494889247416,1646.1750285516105,220.0,10.776303006719727,8.914483744939467,1.258365236835577,5.34843422001161,8.266692400919975,13.118867246442235,56.17694851123307,141.0,-0.11145536967613556,0.3016158526896727,-2.7849305469811,-0.20493054698110005,-0.05993054698110045,0.05006945301889987,0.26006945301889983
4_seg15,306.0,434.8790849673202,536.0876198451995,67.0,183.0,258.0,395.75,3548.0,354.0,35.70621468926553,16.566412514215976,17.0,17.0,33.0,50.0,117.0,151.0,2.854304635761589,1.3730615475079888,0.0,2.0,3.0,4.0,6.0,151.0,2.403973509933775,1.6418640136422988,0.0,1.0,3.0,3.0,7.0,238.0,288.04961012665933,214.9765506253424,38.1322799041084,173.0690789852832,236.65112808679098,327.26626396592536,1646.1750285516105,238.0,11.100492643067868,9.45186652884558,0.962287674454274,5.365104290206792,8.385286516727843,13.273865293145555,56.17694851123307,151.0,-0.11595703704732525,0.2936467934331962,-2.7849305469811,-0.20993054698109992,-0.06493054698110035,0.04006945301890008,0.26006945301889983
4_seg16,321.0,443.8785046728972,562.7193635088072,67.0,183.0,250.0,400.0,3548.0,368.0,35.88858695652174,16.761220331160054,17.0,17.0,33.0,50.0,117.0,161.0,2.813664596273292,1.37479529814487,0.0,2.0,3.0,4.0,6.0,161.0,2.3416149068322984,1.6435692488533598,0.0,1.0,2.0,3.0,7.0,250.0,285.57653928491965,213.0456087033337,38.1322799041084,170.95851612119517,235.10190116551217,327.26626396592536,1646.1750285516105,250.0,11.032209012178118,9.396283230784004,0.962287674454274,5.365104290206792,8.242199605712662,13.169689126647567,56.17694851123307,161.0,-0.1211727830059448,0.2980085102895032,-2.7849305469811,-0.20493054698110005,-0.06493054698110035,0.03506945301890019,0.26006945301889983
4_seg17,338.0,446.23668639053255,573.925214229566,67.0,183.0,250.0,400.0,3548.0,387.0,36.02067183462533,17.12434217376704,17.0,17.0,33.0,50.0,117.0,171.0,2.801169590643275,1.3789163820612511,0.0,2.0,3.0,4.0,6.0,171.0,2.3216374269005846,1.6437223565476369,0.0,1.0,2.0,3.0,7.0,262.0,283.44026040918,210.00567378267326,38.1322799041084,168.17714050110624,233.51300280965782,326.13941925867834,1646.1750285516105,262.0,11.090660729890471,9.659970349827915,0.962287674454274,5.270846275407419,8.242199605712662,13.081480197211375,56.17694851123307,171.0,-0.13042762300449193,0.29604583059879336,-2.7849305469811,-0.2299305469811004,-0.07493054698110012,0.03006945301889985,0.26006945301889983
4_seg18,357.0,448.93837535014006,573.6420081332136,67.0,183.0,250.0,400.0,3548.0,411.0,35.7007299270073,17.364822148423947,17.0,17.0,33.0,50.0,117.0,181.0,2.7955801104972378,1.3651138822831632,0.0,2.0,3.0,4.0,6.0,181.0,2.325966850828729,1.639390055615375,0.0,1.0,2.0,3.0,7.0,276.0,283.52268690367714,217.97304826969201,38.1322799041084,167.256765981692,231.4133201529691,319.6907719702553,1646.1750285516105,276.0,10.880867050564403,9.53772995524295,0.962287674454274,5.230562182576602,8.03882123825745,12.911060518681587,56.17694851123307,181.0,-0.1367537514009896,0.2937581993422239,-2.7849305469811,-0.2299305469811004,-0.08493054698109992,0.02506945301889996,0.26006945301889983
4_seg19,372.0,453.6236559139785,574.6222791049273,67.0,183.0,250.0,416.0,3548.0,430.0,35.64186046511628,17.81364596438885,17.0,17.0,33.0,50.0,117.0,191.0,2.7801047120418847,1.3587230807012558,0.0,2.0,3.0,4.0,6.0,191.0,2.3036649214659692,1.6260825293922196,0.0,1.0,2.0,3.0,7.0,288.0,281.4013925637271,214.80788867065533,38.1322799041084,166.8970099460345,231.37877947020047,319.41849917494216,1646.1750285516105,288.0,10.893482666594947,9.58519745693375,0.962287674454274,5.185656460213797,8.00357889177048,13.002789519073096,56.17694851123307,191.0,-0.1411870914837179,0.2878957087239768,-2.7849305469811,-0.2349305469811003,-0.08993054698110026,0.02256945301890001,0.26006945301889983
4_seg2,44.0,409.1590909090909,596.3092666924944,83.0,167.0,233.0,350.0,3548.0,45.0,40.333333333333336,18.263226838252177,17.0,33.0,33.0,50.0,100.0,21.0,2.8095238095238093,1.5690458125576707,0.0,1.0,3.0,4.0,5.0,21.0,2.238095238095238,1.6402671094904604,0.0,1.0,3.0,3.0,5.0,32.0,292.79840416532164,259.1223827697728,85.42125206182796,176.80203953419357,233.46647110029912,331.4896644067313,1593.4344250468127,32.0,12.87164731653817,10.43982150066472,1.4521612850510754,6.961248915720935,9.561093555770977,18.073186540988885,55.15120628526847,21.0,-0.22278768983824296,0.646056443796847,-2.7849305469811,-0.3599305469811003,-0.02493054698110031,0.11006945301889992,0.19006945301889955
4_seg20,392.0,453.0867346938775,579.9944594739785,67.0,183.0,250.0,416.0,3548.0,458.0,35.20960698689957,17.57297244230168,17.0,17.0,33.0,50.0,117.0,201.0,2.781094527363184,1.3899067580308762,0.0,2.0,3.0,4.0,6.0,201.0,2.328358208955224,1.723845060045936,0.0,1.0,2.0,3.0,9.0,305.0,275.6466926446591,212.98123352702285,38.1322799041084,162.7093227057293,224.7536252076508,318.62496463465726,1646.1750285516105,305.0,10.577530748552023,9.453399176476443,0.962287674454274,4.862431698120265,7.634557085138228,12.717765562861107,56.17694851123307,201.0,-0.14776636787662248,0.2858407212250343,-2.7849305469811,-0.24993054698109995,-0.09493054698110016,0.02006945301889962,0.26006945301889983
4_seg21,420.0,442.59523809523813,565.7310289468912,67.0,167.0,250.0,400.0,3548.0,493.0,35.07505070993915,17.776172912700304,17.0,17.0,33.0,50.0,117.0,211.0,2.8246445497630335,1.3947381531709204,0.0,2.0,3.0,4.0,6.0,211.0,2.3838862559241707,1.7456138410996782,0.0,1.0,2.0,3.0,9.0,327.0,273.8967500062176,214.32071038084672,22.338027779031282,160.0446456497291,223.0745909862111,317.1435283905703,1646.1750285516105,327.0,10.36979497769989,9.254567935410321,0.962287674454274,4.715186964148408,7.6108148893196175,12.505947371310427,56.17694851123307,211.0,-0.1509732010095361,0.2840952272953036,-2.7849305469811,-0.24993054698109995,-0.10493054698109994,0.01006945301889983,0.26006945301889983
4_seg22,452.0,430.75663716814165,548.5188143039662,67.0,167.0,250.0,387.25,3548.0,527.0,35.40037950664137,17.577342393978917,17.0,17.0,33.0,50.0,117.0,221.0,2.8778280542986425,1.3975650212001252,0.0,2.0,3.0,4.0,6.0,221.0,2.429864253393665,1.7479376106085731,0.0,1.0,2.0,3.0,9.0,354.0,271.23539394838286,208.23834634610125,22.338027779031282,159.4254704224271,223.82985810172983,314.9878533976108,1646.1750285516105,354.0,10.373762011806487,9.092112905894151,0.962287674454274,4.710838083530294,7.809227081981925,12.622304709978001,56.17694851123307,221.0,-0.14773597684535347,0.2796313371166674,-2.7849305469811,-0.24993054698109995,-0.09493054698110016,0.01006945301889983,0.26006945301889983
4_seg23,474.0,427.4599156118143,541.8118217489215,67.0,167.0,250.0,383.0,3548.0,555.0,35.32792792792793,17.570811717138408,17.0,17.0,33.0,50.0,117.0,231.0,2.891774891774892,1.3992146435308574,0.0,2.0,3.0,4.0,6.0,231.0,2.445887445887446,1.7706220880190215,0.0,1.0,2.0,3.0,9.0,370.0,268.75661694841193,205.41562176427726,22.338027779031282,156.95740344485972,222.12741176353833,312.7825635011243,1646.1750285516105,370.0,10.309491386032283,9.04129700565302,0.9264802989842846,4.672408612133014,7.703253703778505,12.539329830075841,56.17694851123307,231.0,-0.16356691061746376,0.30499070160128017,-2.7849305469811,-0.24993054698109995,-0.10493054698110038,0.0075694530188998846,0.26006945301889983
4_seg24,506.0,416.0632411067194,527.5497629876127,67.0,167.0,233.0,383.0,3548.0,590.0,35.344067796610176,17.36931090612492,17.0,17.0,33.0,50.0,117.0,241.0,2.929460580912863,1.3931391858489928,0.0,2.0,3.0,4.0,6.0,241.0,2.4937759336099585,1.7562278040120711,0.0,1.0,3.0,4.0,9.0,397.0,265.4731604498956,208.43779768235603,22.338027779031282,155.97405486394615,218.68242680008564,306.8809052471562,1646.1750285516105,397.0,10.077824460937656,8.85600428638827,0.9264802989842846,4.565519733299938,7.5140105732493625,12.197660898599114,56.17694851123307,241.0,-0.16432888723006278,0.2999144861410228,-2.7849305469811,-0.24993054698109995,-0.10493054698110038,6.94530189000453e-05,0.26006945301889983
4_seg25,533.0,411.6416510318949,520.1052932642384,67.0,167.0,233.0,383.0,3548.0,621.0,35.512077294685994,17.470581698141462,17.0,17.0,33.0,50.0,117.0,251.0,2.9482071713147415,1.3976075174770517,0.0,2.0,3.0,4.0,6.0,251.0,2.525896414342629,1.7533757992019543,0.0,1.0,3.0,4.0,9.0,418.0,266.3778401560133,207.3973171426823,22.338027779031282,156.36708460382474,218.5796038224944,308.0313466743632,1646.1750285516105,418.0,10.236331614968703,9.159723877302767,0.9264802989842846,4.609720376398724,7.622685987228923,12.168958507523005,56.17694851123307,251.0,-0.1671815429970364,0.29541633798590755,-2.7849305469811,-0.2624305469811001,-0.10993054698110027,-0.00493054698110007,0.26006945301889983
4_seg26,533.0,411.6416510318949,520.1052932642384,67.0,167.0,233.0,383.0,3548.0,621.0,35.512077294685994,17.470581698141462,17.0,17.0,33.0,50.0,117.0,251.0,2.9521912350597614,1.3905772827437062,1.0,2.0,3.0,4.0,6.0,251.0,2.5298804780876494,1.7487434304829768,0.0,1.0,3.0,4.0,9.0,418.0,266.3778401560133,207.3973171426823,22.338027779031282,156.36708460382474,218.5796038224944,308.0313466743632,1646.1750285516105,418.0,10.236331614968703,9.159723877302767,0.9264802989842846,4.609720376398724,7.622685987228923,12.168958507523005,56.17694851123307,251.0,-0.15757994937153835,0.2448273934624993,-1.7849305469811,-0.2624305469811001,-0.10993054698110027,-0.00493054698110007,0.26006945301889983
4_seg3,73.0,361.8219178082192,487.06816607311384,83.0,167.0,233.0,350.0,3548.0,80.0,37.475,17.413784006290008,17.0,17.0,33.0,50.0,100.0,31.0,3.0645161290322585,1.4817890959010267,0.0,2.0,3.0,4.0,5.0,31.0,2.677419354838709,1.5787568268354597,0.0,2.0,3.0,4.0,5.0,57.0,335.3584545902982,301.04671024615845,84.42684535556536,194.54680315739108,239.3213904227136,372.06658096154746,1646.1750285516105,57.0,12.55595989905451,9.953281236669033,1.4521612850510754,6.959840265746705,9.548042777632855,15.115338715038572,55.15120628526847,31.0,-0.13299506311013234,0.5566172793750879,-2.7849305469811,-0.2374305469811,0.06506945301889999,0.14006945301889995,0.26006945301889983
4_seg4,104.0,334.03846153846155,420.0063319697664,83.0,167.0,233.0,350.0,3548.0,116.0,36.60344827586207,16.103944593926602,17.0,17.0,33.0,50.0,100.0,41.0,3.2926829268292686,1.4360345127994731,0.0,2.0,3.0,4.0,6.0,41.0,2.902439024390244,1.529785574006705,0.0,2.0,3.0,4.0,5.0,80.0,309.52370379986615,260.7775024629913,84.42684535556536,192.4969550958181,240.81465412136933,329.7204836717062,1646.1750285516105,80.0,11.634531135668508,8.793272292315887,1.4521612850510754,6.8485563093437625,9.257300597900967,13.696407704493106,55.15120628526847,41.0,-0.10127201039573423,0.4923070997739163,-2.7849305469811,-0.17993054698110011,0.06506945301889955,0.15506945301889985,0.26006945301889983
4_seg5,130.0,332.18461538461537,382.67868167026194,83.0,183.0,233.0,350.0,3548.0,150.0,36.64666666666667,16.64155737205319,17.0,17.0,33.0,50.0,100.0,51.0,3.313725490196078,1.318941940775732,0.0,3.0,3.0,4.0,6.0,51.0,3.019607843137255,1.5425977580488228,0.0,2.0,3.0,4.0,6.0,98.0,302.66142281051134,242.9351895077551,84.42684535556536,190.27108704199296,238.87317124058137,328.34465389554083,1646.1750285516105,98.0,12.02544749283391,9.888129912384432,1.4521612850510754,6.603156079872769,9.257300597900967,14.63578582732325,56.17694851123307,51.0,-0.08512662541247265,0.4468746589193817,-2.7849305469811,-0.17743054698109995,0.0600694530189001,0.1225694530189001,0.26006945301889983
4_seg6,148.0,352.1013513513513,394.4094481465639,83.0,183.0,233.0,354.0,3548.0,174.0,36.39655172413793,17.389392476438655,17.0,17.0,33.0,50.0,100.0,61.0,3.1639344262295084,1.3314193913370855,0.0,2.0,3.0,4.0,6.0,61.0,2.9344262295081966,1.5477817725055905,0.0,2.0,3.0,4.0,6.0,109.0,296.4986653281348,233.9274913516906,84.42684535556536,181.7934859791521,235.5294124903981,327.5217316957919,1646.1750285516105,109.0,11.944998904810273,9.889433360302542,1.4521612850510754,6.420044504193907,9.092689157932307,14.11717158224011,56.17694851123307,61.0,-0.09124202239093616,0.4146674386776149,-2.7849305469811,-0.17993054698110011,0.01006945301889983,0.11006945301889992,0.26006945301889983
4_seg7,160.0,383.8875,461.1701685615292,83.0,183.0,250.0,370.25,3548.0,188.0,35.638297872340424,17.164414789184708,17.0,17.0,33.0,50.0,100.0,71.0,3.014084507042253,1.3886577048819366,0.0,2.0,3.0,4.0,6.0,71.0,2.732394366197183,1.6384465332300353,0.0,1.0,3.0,4.0,6.0,120.0,290.14033715371835,224.84872516234608,84.42684535556536,180.40502223244368,235.52152931215028,318.25745801081814,1646.1750285516105,120.0,11.378104078341828,9.610469549969656,1.4521612850510754,5.738534133807986,8.648487755530647,13.317048331211867,56.17694851123307,71.0,-0.08387420895293109,0.3857459521988882,-2.7849305469811,-0.16993054698109988,0.005069453018899939,0.09756945301889974,0.26006945301889983
4_seg8,177.0,398.0112994350282,459.855189517464,83.0,183.0,266.0,383.0,3548.0,209.0,35.31578947368421,16.657921119767273,17.0,17.0,33.0,50.0,100.0,81.0,2.962962962962963,1.3457752825457567,0.0,2.0,3.0,4.0,6.0,81.0,2.654320987654321,1.5902868752772288,0.0,1.0,3.0,4.0,6.0,132.0,289.86391231171314,221.5082416720779,84.42684535556536,174.75688992507102,235.52152931215028,321.35443397057696,1646.1750285516105,132.0,11.136821730117958,9.268422945497642,1.4521612850510754,5.691372135654751,8.648487755530647,13.145122321907342,56.17694851123307,81.0,-0.08869597907986553,0.3653470361041998,-2.7849305469811,-0.17493054698109978,-0.004930546981100292,0.08506945301890001,0.26006945301889983
4_seg9,195.0,406.1948717948718,457.5756632541026,83.0,183.0,266.0,391.5,3548.0,230.0,34.756521739130434,16.10668108648694,17.0,17.0,33.0,50.0,100.0,91.0,2.934065934065934,1.3064132220379228,0.0,2.0,3.0,4.0,6.0,91.0,2.593406593406593,1.5561920902426607,0.0,1.0,3.0,4.0,6.0,143.0,284.72921214901606,215.09501912491334,76.33425810806425,174.2291920463419,234.6901561971219,319.4920966839594,1646.1750285516105,143.0,10.76566757162339,9.04262153340752,1.4521612850510754,5.550737406875305,8.207007270509433,12.965393713675258,56.17694851123307,91.0,-0.10487560192615504,0.3494364466978656,-2.7849305469811,-0.20993054698109992,-0.0349305469811001,0.07256945301890005,0.26006945301889983
5_seg1,29.0,244.68965517241375,158.45438808517824,83.0,150.0,183.0,266.0,816.0,35.0,38.142857142857146,21.544950079997395,17.0,17.0,33.0,50.0,100.0,11.0,3.1818181818181817,1.6624188291872668,0.0,2.5,4.0,4.0,6.0,11.0,3.272727272727273,2.101947149236112,0.0,2.0,3.0,4.0,8.0,17.0,308.3592754960861,174.89200143901093,96.80234561392,168.6231447950181,264.805475228231,451.82693935936254,627.7440357148488,17.0,14.997442730128373,13.124205993395774,2.0234539561912754,5.510538336529745,13.240273761411547,17.746994967099376,42.05885039289486,11.0,-0.5740214560720092,0.9837779682982796,-2.7849305469811,-0.5624305469811,-0.13993054698110008,-0.01493054698110008,0.29506945301890003
5_seg10,305.0,265.91147540983604,195.23341807271493,67.0,150.0,217.0,300.0,1666.0,357.0,40.57703081232493,19.654110961221683,17.0,17.0,33.0,50.0,100.0,101.0,3.7425742574257432,1.1632150733766704,0.0,3.0,4.0,5.0,7.0,101.0,3.613861386138614,1.5490015947680813,0.0,3.0,4.0,4.0,9.0,235.0,379.43099293325724,210.54315846055943,27.266572518553943,227.13443474839283,358.32927988927355,489.7237528587329,1828.592966053549,235.0,18.107988736509668,11.77225792480083,1.1634507083949752,8.393620036056106,15.65477025490548,27.34192836686349,51.35438484796251,101.0,-0.06250480440684268,0.44545348458699147,-2.7849305469811,-0.11493054698110015,0.01006945301889983,0.15506945301889985,0.5450694530189
5_seg11,333.0,273.06606606606607,222.3893561810234,67.0,150.0,217.0,300.0,2165.0,387.0,41.09560723514212,19.849789712691727,17.0,17.0,33.0,50.0,100.0,111.0,3.72972972972973,1.1750895203495693,0.0,3.0,4.0,5.0,7.0,111.0,3.5675675675675675,1.5645017889621755,0.0,3.0,4.0,4.0,9.0,261.0,379.31062852884247,216.60973538207668,27.266572518553943,227.13163995300656,349.4114983912872,489.6595149307681,1828.592966053549,261.0,18.18459257712208,11.713080650300885,1.1634507083949752,8.431157239750906,15.782654882110661,27.604386076607785,51.35438484796251,111.0,-0.054705321755874885,0.4278585085725225,-2.7849305469811,-0.10993054698110004,0.01006945301889983,0.15506945301890007,0.5450694530189
5_seg12,347.0,283.02305475504323,255.64782165216462,67.0,150.0,217.0,316.0,2598.0,401.0,41.032418952618464,19.663454589263807,17.0,17.0,33.0,50.0,100.0,121.0,3.611570247933885,1.2340441701066072,0.0,3.0,4.0,4.0,7.0,121.0,3.3884297520661155,1.6551530685833171,0.0,2.0,3.0,4.0,9.0,272.0,378.9902240351314,215.5573860725096,27.266572518553943,226.87574057312744,348.3962941851112,491.78603518206575,1828.592966053549,272.0,18.02546349862664,11.691732036795745,1.1634507083949752,8.35524649185075,15.31515029413474,27.37804937797657,51.35438484796251,121.0,-0.04017848086539762,0.4133818106180559,-2.7849305469811,-0.09493054698110016,0.025069453018899512,0.1600694530189002,0.5450694530189
5_seg13,377.0,288.63660477453584,269.94627723437327,67.0,150.0,217.0,316.0,2598.0,434.0,41.02073732718893,19.59997250811425,17.0,17.0,33.0,50.0,100.0,131.0,3.6259541984732815,1.2110763036533656,0.0,3.0,4.0,4.0,7.0,131.0,3.3893129770992365,1.619935986788317,0.0,2.0,4.0,4.0,9.0,298.0,377.6174078353012,213.76073826607646,27.266572518553943,229.0567121723076,340.6944946390803,489.47178465380966,1828.592966053549,298.0,17.836782021168172,11.574746247411873,1.1634507083949752,8.367213572141493,15.220168051293895,26.898659491587928,51.35438484796251,131.0,-0.03241146301163445,0.4023925437286148,-2.7849305469811,-0.08493054698109992,0.03006945301889985,0.16756945301890006,0.5450694530189
5_seg14,400.0,288.3275,270.0965765154446,67.0,150.0,217.0,316.0,2598.0,460.0,41.13478260869565,19.609123942254623,17.0,17.0,33.0,50.0,100.0,141.0,3.595744680851064,1.2477335075147562,0.0,3.0,4.0,4.0,7.0,141.0,3.3404255319148937,1.6597322814841584,0.0,2.0,3.0,4.0,9.0,317.0,377.5823619531818,213.60253667152955,27.266572518553943,226.10804243349014,343.7614126448313,489.6595149307681,1828.592966053549,317.0,17.740645744454227,11.483369837958643,1.1634507083949752,8.356082832361308,15.130759641151807,26.58484852385627,51.35438484796251,141.0,-0.028334802300249037,0.3897748063895981,-2.7849305469811,-0.07493054698110012,0.03506945301890019,0.1600694530189002,0.5450694530189
5_seg15,427.0,289.05152224824354,269.0096027157973,67.0,150.0,217.0,316.0,2598.0,492.0,41.71341463414634,19.75164493206147,17.0,17.0,50.0,50.0,100.0,151.0,3.596026490066225,1.233849304396718,0.0,3.0,4.0,4.0,7.0,151.0,3.331125827814569,1.6481175294039188,0.0,2.0,3.0,4.0,9.0,340.0,376.61596318994737,209.93960917915427,27.266572518553943,226.87574057312744,343.9952583019605,482.13608195428367,1828.592966053549,340.0,17.873784610182078,11.344523897473225,1.1634507083949752,8.462181114546068,15.220168051293895,26.632576772788486,51.35438484796251,151.0,-0.04006299731222592,0.38398912615674746,-2.7849305469811,-0.1024305469811,0.01006945301889983,0.15506945301890007,0.5450694530189
5_seg16,458.0,288.5480349344978,263.81820809362614,67.0,150.0,217.0,316.0,2598.0,525.0,41.693333333333335,19.482406756558333,17.0,17.0,50.0,50.0,100.0,161.0,3.608695652173913,1.2153904364620771,0.0,3.0,4.0,4.0,7.0,161.0,3.3416149068322984,1.6050918589839016,0.0,2.0,3.0,4.0,9.0,368.0,375.5811286192319,209.23087861868976,27.266572518553943,233.03467489166385,338.6780869756336,479.21811097795165,1828.592966053549,368.0,17.749149784876142,11.356800335568002,1.1634507083949752,8.462181114546068,15.10287573363654,26.20543488638865,56.808215903533295,161.0,-0.030955391701596988,0.3750637937456533,-2.7849305469811,-0.09493054698110016,0.03006945301889985,0.16006945301889974,0.5450694530189
5_seg17,483.0,291.68322981366464,268.9901143279139,67.0,150.0,217.0,316.0,2598.0,553.0,42.05605786618445,19.662978446510838,17.0,17.0,50.0,50.0,100.0,171.0,3.590643274853801,1.2207640549594247,0.0,3.0,4.0,4.0,7.0,171.0,3.3157894736842106,1.6068737796271526,0.0,2.0,3.0,4.0,9.0,390.0,375.2234740049331,208.4391621125462,27.266572518553943,229.47370455920517,341.74500498138457,478.68272009197676,1828.592966053549,390.0,17.886487614352863,11.357661140933807,1.1634507083949752,8.529892071009746,15.155104981958976,26.21236518639929,56.808215903533295,171.0,-0.0324744066302229,0.36540886383734295,-2.7849305469811,-0.0974305469811001,0.03006945301889985,0.15506945301890007,0.5450694530189
5_seg18,510.0,292.8686274509804,268.7312115168222,67.0,150.0,217.0,316.0,2598.0,580.0,41.88275862068966,19.676662117862627,17.0,17.0,50.0,50.0,100.0,181.0,3.5966850828729284,1.2327881926973592,0.0,3.0,4.0,4.0,7.0,181.0,3.281767955801105,1.603173648066969,0.0,2.0,3.0,4.0,9.0,415.0,372.16171750887764,211.72695107755212,27.266572518553943,222.99602592343223,335.06041019876596,475.85815590945947,1828.592966053549,415.0,17.53643489746103,11.309285481407027,1.1634507083949752,8.378344311921678,14.929582960890965,25.936082845026608,56.808215903533295,181.0,-0.0404001602407686,0.35905071665026905,-2.7849305469811,-0.11993054698110005,0.015069453018899726,0.15506945301889985,0.5450694530189
5_seg19,535.0,295.6242990654206,273.2856042784325,67.0,150.0,217.0,316.0,2598.0,606.0,42.232673267326724,19.764739998846306,17.0,17.0,50.0,50.0,100.0,191.0,3.586387434554974,1.2361327797224846,0.0,3.0,4.0,4.0,7.0,191.0,3.2460732984293195,1.6049832840149718,0.0,2.0,3.0,4.0,9.0,439.0,369.52268596615085,209.49715519782848,27.266572518553943,220.88326582086327,332.257455578699,474.90533378303286,1828.592966053549,439.0,17.491763094810945,11.286151414695286,1.1634507083949752,8.378344311921678,14.923872954279625,25.85499676629225,56.808215903533295,191.0,-0.03550646321146658,0.35188766635491603,-2.7849305469811,-0.1174305469811001,0.015069453018899726,0.15506945301890007,0.5450694530189
